movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue
/m/04_ccy,Shadows and Fog,1992.0,22,"['Thriller', 'Indie', 'Comedy Thriller', 'Mystery', 'Comedy', 'Black comedy', 'Comedy of Errors']",0.875,8,6.8,327,-0.4852394887296145
/m/03typy,Windtalkers,2002.0,36,"['Combat Films', 'Action', 'Drama', 'War film']",0.875,8,6.261,1167,0.13399268184976396
/m/06zqwh8,Love Khichdi,2009.0,38,"['World cinema', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Bollywood']",0.5625,8,2.8,3,
/m/0f84n0,Say It Isn't So,2001.0,22,"['Romantic comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Comedy of Errors', 'Slapstick']",0.84375,8,4.734,152,-0.4059908542191346
/m/02rgzpz,Va savoir,2001.0,33,"['Romantic comedy', 'Ensemble Film', 'World cinema', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.5625,8,6.5,23,
/m/03h2wlv,Plan,2004.0,20,"['Thriller', 'Musical', 'World cinema']",0.65625,8,4.6,8,
/m/0277j40,Get Shorty,1995.0,22,"['Thriller', 'Crime Fiction', 'Crime Comedy', 'Comedy']",0.5625,8,6.458,933,0.4438327547468295
/m/07kg878,Your Highness,2011.0,22,"['Fantasy Comedy', 'Fantasy', 'Adventure', 'Comedy']",0.84375,8,5.314,1233,-0.3023390386040082
/m/01zfzb,City Slickers,1991.0,22,"['Buddy film', 'Adventure', 'Comedy-drama', 'Action/Adventure', 'Western', 'Adventure Comedy', 'Comedy', 'Drama', 'Action', 'Comedy Western']",0.6875,8,6.426,690,0.9724415981826471
/m/02qgnv_,Vidhaata,1982.0,20,"['Drama', 'World cinema', 'Bollywood']",0.40625,8,6.7,3,
/m/031s5z,The Devil's Advocate,1997.0,39,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Suspense', 'Courtroom Drama']",0.78125,8,7.45,5517,0.7567294523276309
/m/0crpgp,American Gun,2005.0,22,"['Drama', 'Indie']",0.78125,8,5.2,8,
/m/02sk0x,Showdown in Little Tokyo,1991.0,29,"['Crime Fiction', 'Thriller', 'Detective fiction', 'Japanese Movies', 'Detective', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Comedy', 'Action Thrillers', 'Action']",0.78125,8,6.393,424,-0.48904433454861423
/m/0p3_y,Die Hard,1988.0,33,"['Crime Fiction', 'Thriller', 'Action', 'Action/Adventure']",0.78125,8,7.78,10363,0.6560490981494348
/m/07b1gq,Judge Dredd,1995.0,22,"['Crime Fiction', 'Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Action']",0.875,8,5.778,2211,0.4305362004864583
/m/04gr_44,30 Years to Life,2003.0,22,"['Romantic comedy', 'Ensemble Film', 'Romance Film', 'Indie', 'Comedy']",0.40625,8,6.7,7,-0.50700317142607
/m/056p3k,Get Over It,2001.0,22,"['Romantic comedy', 'Sex comedy', 'School story', 'Gay', 'Musical', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film', 'Teen']",0.875,8,5.6,266,-0.3433175424345036
/m/04jdkgf,Gas,2005.0,22,"['Black comedy', 'Indie', 'Comedy']",0.21875,8,5.0,3,
/m/07bx6,The Rock,1996.0,22,"['Thriller', 'Action Thrillers', 'Action', 'Buddy film']",0.78125,8,7.11,4308,2.2625286005129137
/m/02pns_j,The Laramie Project,2002.0,22,"['LGBT', 'Crime Fiction', 'Drama']",0.75,8,6.4,46,
/m/05v5_gc,Chandni Chowk to China,2009.0,35,"['Bollywood', 'Musical', 'Martial Arts Film', 'Comedy', 'World cinema']",0.75,8,4.6,59,
/m/0kvf60,Maharadhi,2007.0,18,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",0.40625,8,0.0,0,
/m/0h37n51,The Words,2012.0,22,"['Thriller', 'Romance Film', 'Drama']",0.875,8,6.7,1098,-0.41281677113339815
/m/06wp7r,The Anniversary Party,2001.0,22,"['Ensemble Film', 'Indie', 'Comedy-drama', 'Marriage Drama', 'Drama', 'Comedy', 'Black comedy']",0.78125,8,5.8,69,-0.4746744918667488
/m/0sxgv,The Right Stuff,1983.0,28,"['Adventure', 'History', 'Docudrama', 'Period piece', 'Drama', 'Film adaptation']",0.75,8,7.429,786,-0.332637112164972
/m/0gwlbl,The End of Violence,1997.0,22,"['Crime Fiction', 'Thriller', 'Indie', 'Psychological thriller', 'Drama', 'Crime Thriller']",0.84375,8,5.4,60,
/m/09g75z3,Christian Brothers,2010.0,19,"['Thriller', 'Mystery', 'Action', 'Drama']",0.5625,8,4.6,14,
/m/09z8d1,The Bachelor,1999.0,27,"['Romantic comedy', 'Romance Film', 'Comedy']",0.875,8,5.2,288,-0.20266381744503242
/m/07kdj_s,Kabhi na Kabhi,1998.0,20,"['Crime Fiction', 'Romance Film', 'Action']",0.6875,8,6.5,4,
/m/03tsz3,Titus,1999.0,22,"['Tragedy', 'Costume drama', 'Period piece', 'Drama', 'War film', 'Fantasy']",0.84375,8,6.5,243,-0.4912624402506435
/m/09gl8mx,Merry Madagascar,2009.0,2,"['Short Film', 'Adventure', ""Children's/Family""]",0.59375,8,6.5,265,
/m/06scnw,The Cheap Detective,1978.0,28,"['Parody', 'Thriller', 'Detective fiction', 'Crime Comedy', 'Detective', 'Mystery', 'Crime Fiction', 'Comedy', 'Crime Thriller']",0.6875,8,6.4,74,-0.2745156767028041
/m/05650n,Happy Feet,2006.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Adventure Comedy', 'Comedy', 'Music', 'Romance Film', 'Family Film']",0.875,8,6.174,4809,2.6699337642882885
/m/03mczbc,The Road to Wellville,1994.0,22,"['Parody', 'History', 'Screwball comedy', 'Comedy-drama', 'Comedy', 'Black comedy']",0.75,8,5.6,151,-0.45359859747343007
/m/04jdgq,Dracula 2000,2000.0,22,"['Thriller', 'Romance Film', 'Action', 'Horror', 'Supernatural']",0.84375,8,5.227,616,-0.1188068921622877
/m/03w99hd,The Ant Bully,2006.0,22,"['Computer Animation', 'Family Film', 'Comedy', 'Adventure', 'Animation']",0.84375,8,5.711,1292,-0.051606442738149044
/m/09gnwkp,1 a Minute,2010.0,22,['Documentary'],0.84375,8,1.0,1,
/m/0874xs,Hungama,2003.0,20,"['Romance Film', 'Drama', 'Comedy', 'Bollywood']",0.5625,8,6.8,64,
/m/067p6m,RoboCop 3,1993.0,22,"['Crime Fiction', 'Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'Action']",0.8163265306122449,7,4.76,1152,-0.42021553904071607
/m/0617_4,Casper: A Spirited Beginning,1997.0,22,"['Family Film', 'Comedy']",0.7755102040816326,7,5.4,301,
/m/05b_fl,The Saint,1997.0,28,"['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure', 'Spy']",0.7346938775510204,7,6.1,1036,0.8927867515214555
/m/04j373n,Cousin Bette,1998.0,22,"['Romance Film', 'Period piece', 'Drama', 'Comedy', 'World cinema']",0.7346938775510204,7,5.7,40,-0.498259278974419
/m/027553,Chameli,2003.0,20,"['Art film', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",0.5714285714285714,7,6.5,17,
/m/09v8clw,Pirates of the Caribbean: On Stranger Tides,2011.0,22,"['Swashbuckler films', 'Adventure', 'Costume Adventure', 'Fantasy', 'Adventure Comedy', 'Action']",0.44897959183673464,7,6.54,13286,8.123161304783608
/m/02q8lz3,I Want Someone to Eat Cheese With,2007.0,22,"['Romantic comedy', 'Romance Film', 'Indie', 'Comedy']",0.7346938775510204,7,5.4,36,-0.5062505267629385
/m/0h3tn9,Sunset Park,1996.0,22,"['Sports', 'Drama']",0.24489795918367352,7,5.9,13,
/m/04tty2,Suicide Kings,1997.0,22,"['Crime Fiction', 'Thriller', 'Indie', 'Mystery', 'Drama', 'Comedy', 'Crime Thriller', 'Black comedy']",0.7755102040816326,7,6.602,261,-0.4934711779955241
/m/02jxrw,Frida,2002.0,35,"['Biography', 'Period piece', 'Drama', 'Romantic drama', 'Biographical film', 'Political drama', 'Romance Film']",0.7755102040816326,7,7.422,1918,-0.2938349344359125
/m/02rpwt2,Witless Protection,2008.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.8163265306122449,7,4.4,73,-0.4734498030362968
/m/03hkch7,Milk,2008.0,22,"['LGBT', 'Tragedy', 'Biography', 'Indie', 'History', 'Period piece', 'Drama', 'Biographical film', 'Political drama']",0.8163265306122449,7,7.252,2057,-0.05722677054041904
/m/09lycqx,Greenberg,2010.0,22,"['Indie', 'Slice of life story', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",0.8571428571428572,7,5.884,524,-0.45697656871902215
/m/0ffsv4,The Thin Pink Line,1998.0,22,"['Mockumentary', 'Satire', 'Indie', 'Comedy']",0.7755102040816326,7,9.0,2,
/m/09yds2,Mohra,1994.0,20,"['World cinema', 'Bollywood']",0.44897959183673464,7,6.3,32,
/m/04sntd,The Jackal,1997.0,28,"['Thriller', 'Action Thrillers', 'Japanese Movies', 'Chase Movie', 'Action/Adventure', 'Crime Thriller', 'Action']",0.8571428571428572,7,6.346,1721,0.8095275234023137
/m/03ymmd7,One Two Three,2008.0,20,"['Crime Comedy', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Comedy of Errors', 'Action', 'Bollywood']",0.7346938775510204,7,5.2,12,
/m/027tvnh,Great Expectations,1998.0,29,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",0.7346938775510204,7,6.1,9,-0.049018993129826285
/m/038jkz,Josie and the Pussycats,2001.0,22,"['Parody', 'Musical', 'Comedy', 'Teen']",0.8163265306122449,7,5.521,288,-0.38494294794139244
/m/0bp9z6,Vishwa Thulasi,2004.0,21,['Romance Film'],0.6938775510204083,7,0.0,0,
/m/031_m3,Rat Race,2001.0,22,"['Parody', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Slapstick']",0.8163265306122449,7,6.252,1648,0.19906624119699598
/m/0k_9j,Indiana Jones and the Temple of Doom,1984.0,25,"['Action/Adventure', 'Costume Adventure', 'Action', 'Adventure']",0.8571428571428572,7,7.297,8638,2.2463637150270115
/m/01bb9r,Three Kings,1999.0,28,"['Crime Fiction', 'Adventure', 'Gulf War', 'Comedy-drama', 'Action/Adventure', 'Drama', 'Comedy', 'War film']",0.8163265306122449,7,6.655,1902,0.38306434635461484
/m/0cc5prd,Ride or Die,2004.0,22,"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",0.44897959183673464,7,4.8,4,
/m/03mh_tp,Management,2009.0,22,"['Romantic comedy', 'Road movie', 'Romance Film', 'Comedy-drama', 'Comedy']",0.6938775510204083,7,5.415,301,-0.48800099382420065
/m/09dbfn,Never on Tuesday,1989.0,22,"['Drama', 'Comedy', 'Adventure']",0.6938775510204083,7,4.3,10,
/m/073cyc,The Great Raid,2005.0,22,"['Action', 'Drama', 'War film']",0.8571428571428572,7,6.6,323,
/m/03c8fm6,American Virgin,1999.0,22,['Comedy'],0.8571428571428572,7,3.65,10,
/m/07k2xv,Dhoom 2,2006.0,33,"['Crime Fiction', 'Thriller', 'World cinema', 'Buddy cop', 'Action/Adventure', 'Musical', 'Comedy', 'Action Thrillers', 'Action', 'Bollywood']",0.7346938775510204,7,6.587,223,
/m/03bq6g,Fat Man and Little Boy,1989.0,22,"['Period piece', 'Drama', 'War film']",0.7755102040816326,7,6.2,129,-0.4783980605288453
/m/0cmbmct,Our Idiot Brother,2011.0,22,"['Drama', 'Comedy']",0.8163265306122449,7,6.2,892,-0.3026727462390654
/m/034qbx,The Stepford Wives,2004.0,22,"['Thriller', 'Parody', 'Science Fiction', 'Satire', 'Comedy', 'Black comedy']",0.8571428571428572,7,5.682,1231,0.3355183671249448
/m/065_d38,"The Goods: Live Hard, Sell Hard",2009.0,22,['Comedy'],0.8163265306122449,7,5.4,192,-0.38265630649637533
/m/090zdw,The Merchant of Venice,2004.0,22,"['Period piece', 'Drama', 'Romance Film', 'Film adaptation']",0.8163265306122449,7,6.8,514,-0.33077159884127233
/m/08rr9b,Return to Me,2000.0,29,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.8571428571428572,7,6.604,402,
/m/01sbv9,Madagascar,2005.0,42,"['Adventure', 'Computer Animation', 'Animation', ""Children's"", 'Fantasy', 'Comedy', 'Family Film']",0.6122448979591837,7,6.9,10232,3.8964917461056032
/m/0273g0c,Bachelor Party Vegas,2006.0,22,"['Comedy', 'Adventure']",0.7755102040816326,7,5.0,57,
/m/0818fb,Fun with Dick and Jane,2005.0,27,"['Crime Fiction', 'Comedy']",0.8571428571428572,7,6.202,2245,
/m/0dgr73z,Wanderlust,2011.0,23,['Comedy'],0.8163265306122449,7,5.517,1180,-0.3305018215192543
/m/02x2ssn,The Grand,2008.0,22,"['Parody', 'Ensemble Film', 'Mockumentary', 'Comedy']",0.8163265306122449,7,6.0,81,-0.5069111537781377
/m/03nqrcx,Aas Paas,1981.0,20,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",0.6122448979591837,7,0.0,0,
/m/0fslk3,Loose Cannons,1990.0,22,"['Crime Fiction', 'Thriller', 'Buddy film', 'Crime', 'Action/Adventure', 'Mystery', 'Comedy', 'Crime Thriller', 'Action']",0.8163265306122449,7,5.0,82,
/m/0fjckn,In the Land of Women,2007.0,22,"['Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama', 'Coming of age']",0.8163265306122449,7,5.9,455,-0.36316443195709525
/m/0309c5,Liar Liar,1997.0,22,"['Slapstick', 'Fantasy Comedy', 'Fantasy', 'Comedy', 'Domestic Comedy']",0.8163265306122449,7,6.675,5237,1.9950357619197665
/m/02x8fs,Ghostbusters II,1989.0,22,"['Science Fiction', 'Supernatural', 'Action/Adventure', 'Satire', 'Fantasy', 'Comedy', 'Action']",0.7346938775510204,7,6.533,3996,1.2730839577419024
/m/02mt51,Eternal Sunshine of the Spotless Mind,2004.0,22,"['Romantic comedy', 'Science Fiction', 'Comedy-drama', 'Drama', 'Romance Film', 'Romantic fantasy']",0.8163265306122449,7,8.1,13907,0.0895908883507888
/m/0cdt6w,Nala Damayanthi,2003.0,21,['Comedy'],0.6938775510204083,7,7.5,6,
/m/0kv8_h,Aalavandhan,2001.0,28,['Horror'],0.7755102040816326,7,7.1,15,
/m/0crszls,Maa Kasam,1985.0,27,"['Musical', 'Drama', 'Bollywood', 'World cinema']",0.24489795918367352,7,10.0,1,
/m/0czhks,Kranti,1981.0,20,"['Action', 'Drama', 'Adventure']",0.6122448979591837,7,6.0,3,
/m/0drnwh,Memoirs of a Geisha,2005.0,29,"['Melodrama', 'Japanese Movies', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.7755102040816326,7,7.7,2832,0.8336103832113767
/m/0b7h_57,Easy A,2010.0,22,"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy', 'Teen']",0.8163265306122449,7,6.8,6561,0.11186710496404131
/m/0h75m2x,Karthavyam,1991.0,18,"['Action', 'Drama']",0.24489795918367352,7,0.0,0,
/m/03gqw79,Karzzzz,2008.0,20,"['Thriller', 'Musical', 'Action', 'Drama', 'Romance Film']",0.6122448979591837,7,3.5,11,
/m/0d7svf,The Bonfire of the Vanities,1990.0,22,"['Black comedy', 'Satire', 'Drama', 'Comedy']",0.8163265306122449,7,5.5,436,-0.37812015643560387
/m/0b1zvk,Far Cry,2008.0,22,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Action/Adventure', 'Action']",0.8163265306122449,7,3.679,271,-0.5016310738175486
/m/085480,"Mystery, Alaska",1999.0,22,"['Sports', 'Ensemble Film', 'Drama', 'Comedy-drama', 'Comedy']",0.8571428571428572,7,6.249,227,-0.43434087225320805
/m/0fhgzq,McHale's Navy,1997.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.8163265306122449,7,4.5,64,-0.47040527484091754
/m/01gvpz,Lady Sings the Blues,1972.0,22,"['Biography', 'Musical', 'Drama', 'Biopic [feature]', 'Biographical film', 'Musical Drama']",0.0,7,6.9,55,-0.3447551972599052
/m/04rncw,Sphere,1998.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Mystery', 'Alien Film', 'Drama', 'Film adaptation', 'Sci-Fi Adventure']",0.7755102040816326,7,6.099,1494,-0.20176538653261122
/m/0bhbzbr,Swati,1986.0,20,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",0.44897959183673464,7,0.0,0,
/m/04n6f92,Acid Factory,2009.0,20,"['Action Thrillers', 'Action']",0.7346938775510204,7,5.4,7,
/m/0fwjmr,Kabhi Kabhie,1976.0,29,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Family Film', 'Bollywood']",0.7346938775510204,7,6.2,15,
/m/0dn5hh,Sujata,1959.0,20,"['Romance Film', 'Drama', 'World cinema', 'Bollywood']",0.0,7,6.3,11,
/m/0dryw9v,The Sitter,2011.0,22,"['Action/Adventure', 'Action', 'Comedy', 'Adventure']",0.5714285714285714,7,5.6,873,-0.22185322189745274
/m/02_qt,Final Fantasy: The Spirits Within,2001.0,22,"['Science Fiction', 'Japanese Movies', 'Adventure', 'Computer Animation', 'Animation', 'Alien Film', 'Anime', 'Fantasy', 'Action']",0.8163265306122449,7,6.167,1369,0.19603423117206958
/m/078z_r,Stuart Little,1999.0,28,"['Adventure', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]",0.8571428571428572,7,6.048,4113,1.973742899685726
/m/03hmt9b,Slumdog Millionaire,2008.0,34,"['Thriller', 'Crime Fiction', 'Indie', 'Inspirational Drama', 'Coming of age', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film']",0.6122448979591837,7,7.733,10020,2.6168095593197207
/m/0gn2nm,The Ladies Man,2000.0,22,['Comedy'],0.6938775510204083,7,5.298,124,-0.3942265934757128
/m/09g6v5y,Ghajini,2008.0,29,"['Thriller', 'Mystery', 'Drama', 'Romance Film', 'Action', 'Bollywood']",0.7346938775510204,7,7.014,360,
/m/0818d7,11:14,2003.0,22,"['Crime Fiction', 'Thriller', 'Crime Comedy', 'Indie', 'Ensemble Film', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Crime Thriller']",0.7346938775510204,7,6.795,776,
/m/0cbv4g,The Devil Wears Prada,2006.0,29,"['Parody', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",0.7755102040816326,7,7.389,11241,2.192155431536261
/m/08yb0w,All about the Benjamins,2002.0,22,"['Crime Fiction', 'Heist', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Comedy', 'Action']",0.6122448979591837,7,5.8,153,-0.2903495830848575
/m/02vmj_0,In the Valley of Elah,2007.0,22,"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'War film', 'Crime Thriller']",0.7755102040816326,7,6.766,920,-0.2637442871247179
/m/05sxr_,Tarzan,1999.0,22,"['Adventure', 'Costume drama', 'Animation', 'Drama', 'Animated cartoon', 'Romance Film', 'Family Film']",0.8163265306122449,7,7.401,6329,3.197914565986155
/m/0d5kqt,Bas Itna Sa Khwaab Hai,2001.0,29,"['Romance Film', 'Bollywood']",0.6122448979591837,7,6.7,6,
/m/06wqgh,She's the One,1996.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.7755102040816326,7,5.5,224,-0.39379795775943427
/m/06bks2,The Cookout,2004.0,22,"['Sports', 'Comedy of manners', 'Comedy', 'Domestic Comedy']",0.0,7,4.9,34,-0.4085649588293656
/m/034ffy,Waiting for Guffman,1997.0,22,"['Mockumentary', 'Comedy', 'Indie']",0.6122448979591837,7,7.1,219,-0.4839426013097344
/m/06hcyc,Haunted Honeymoon,1986.0,22,"['Parody', 'Screwball comedy', 'Horror', 'Comedy']",0.8163265306122449,7,5.354,144,-0.4414369220253744
/m/0cl5zx,Pokiri,2006.0,18,"['Crime Fiction', 'Thriller', 'Gangster Film', 'World cinema', 'Action/Adventure', 'Action']",0.6122448979591837,7,7.2,42,
/m/0c3zxsg,Stories USA,,22,"['Comedy film', 'Drama']",0.8163265306122449,7,4.5,12,
/m/02qp7rn,The Express,2008.0,22,"['Sports', 'Period piece', 'Biography', 'Drama', 'Biopic [feature]']",0.6122448979591837,7,7.143,251,-0.4267629886744768
/m/04fv_9,Presumed Innocent,1990.0,22,"['Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Courtroom Drama']",0.8163265306122449,7,6.772,601,1.3219366553720793
/m/0bshwmp,Just Go With It,2011.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.8163265306122449,7,6.679,5349,1.2691455213812868
/m/0286vp,I Shot Andy Warhol,1996.0,22,"['LGBT', 'Crime Fiction', 'Biography', 'Indie', 'Period piece', 'Drama', 'Biopic [feature]', 'Feminist Film']",0.8571428571428572,7,6.2,77,-0.4923518931524781
/m/09bw4_,Jumper,2008.0,22,"['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Drama', 'Film adaptation', 'Action']",0.8571428571428572,7,6.143,5410,1.3296095993244539
/m/08jl3y,It Could Happen to You,1994.0,22,"['Romantic comedy', 'Drama', 'Romance Film', 'Comedy-drama', 'Comedy']",0.8163265306122449,7,6.472,656,-0.19416287175851735
/m/0f1fx8,The Glass Shield,1995.0,22,"['Crime Fiction', 'Crime Thriller', 'Action', 'Drama']",0.44897959183673464,7,4.8,33,-0.480647023438358
/m/034fs1,Saved!,2004.0,22,"['LGBT', 'Parody', 'Indie', 'Comedy-drama', 'Satire', 'Coming of age', 'Comedy', 'Drama', 'Black comedy', 'Teen']",0.7346938775510204,7,6.4,432,-0.42387893945553035
/m/06wmkz,Malice,1993.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Suspense', 'Crime Thriller']",0.8163265306122449,7,6.248,405,
/m/0kvfv3,The Game Plan,2007.0,22,"['Sports', 'Family Film', 'Comedy']",0.7755102040816326,7,6.482,1895,0.7323821895762029
/m/065yq3c,The Back-Up Plan,2010.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.8163265306122449,7,6.126,1322,0.23628560624036965
/m/02rzk_m,People I Know,2002.0,22,"['Crime Fiction', 'Film à clef', 'Drama', 'Political drama', 'Indie']",0.8163265306122449,7,5.3,153,-0.5068109091951982
/m/07n90q,Femme Fatale,2002.0,32,"['Thriller', 'Crime Fiction', 'World cinema', 'Erotic thriller', 'Mystery', 'Drama', 'Crime Thriller']",0.7755102040816326,7,6.2,537,-0.3686305067950534
/m/04xndx,My Family,1995.0,27,"['Period piece', 'Drama', 'Indie']",0.7755102040816326,7,7.5,66,
/m/0bpbhm,Cookie's Fortune,1999.0,22,"['Thriller', 'Ensemble Film', 'Indie', 'Mystery', 'Drama', 'Comedy', 'Crime Fiction', 'Domestic Comedy']",0.7346938775510204,7,6.363,149,
/m/08dk10,Above the Rim,1994.0,22,"['Sports', 'Crime Fiction', 'Melodrama', 'Drama']",0.0,7,6.901,177,-0.37397669162537195
/m/0fs9vc,The Princess and the Frog,2009.0,29,"[""Children's/Family"", 'Fairy tale', 'Animation', 'Musical', 'Fantasy', ""Children's Fantasy"", 'Romance Film', 'Family Film']",0.44897959183673464,7,7.202,5144,1.7001489247500168
/m/026g2gb,Down in the Delta,1998.0,22,"['Drama', 'Americana', 'Coming of age', 'Indie', 'Childhood Drama']",0.0,7,6.4,22,-0.4609541388317866
/m/03lrqw,Scrooged,1988.0,22,"['Christmas movie', 'Satire', 'Fantasy', 'Comedy', 'Black comedy', 'Fantasy Comedy']",0.7755102040816326,7,6.8,1367,-0.00904607707375266
/m/09t67l,Chasing Papi,2003.0,27,"['Romantic comedy', 'Romance Film', 'Comedy', 'Chase Movie']",0.8571428571428572,7,6.9,107,
/m/08gv6s,Stay,2005.0,22,"['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'Supernatural']",0.8163265306122449,7,6.6,1191,-0.4388842157144379
/m/0bbzxpz,Double Dhamaal,2011.0,43,"['Crime Fiction', 'Drama', 'Comedy']",0.0,7,4.4,37,
/m/04jkjnv,44 Inch Chest,2009.0,22,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Crime Drama', 'Comedy-drama', 'Drama', 'Black comedy', 'Crime Thriller']",0.44897959183673464,7,5.5,98,-0.5058124321384709
/m/05b39gh,Do Phool,1973.0,20,"['Bollywood', 'Musical', 'Comedy', 'World cinema']",0.6122448979591837,7,6.0,1,
/m/0h95zxv,Galiyon Ka Badshah,,20,"['Crime Fiction', 'Action', 'Drama']",0.6122448979591837,7,0.0,0,
/m/0bnx59,Love Is All There Is,1996.0,22,"['Romantic comedy', 'Romance Film', 'Indie', 'Comedy']",0.6122448979591837,7,5.6,11,-0.5075870357632744
/m/04g73n,Chicken Little,2005.0,22,"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film']",0.8163265306122449,7,5.885,3678,2.1415679916417525
/m/04h5k9,The Broken Hearts Club: A Romantic Comedy,2000.0,22,"['LGBT', 'Romantic comedy', 'Indie', 'Ensemble Film', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romance Film']",0.8571428571428572,7,6.5,76,-0.49116461827268604
/m/03bxwl,Breaking the Waves,1996.0,22,"['Melodrama', 'Indie', 'World cinema', 'Erotic Drama', 'Drama', 'Romantic drama', 'Romance Film']",0.8163265306122449,7,7.486,882,-0.4764125497099131
/m/02vqsll,Frost/Nixon,2008.0,22,"['History', 'Drama', 'Political drama', 'Docudrama']",0.8163265306122449,7,7.311,1082,-0.28109075064798034
/m/031ssn,The Lost Boys,1987.0,22,"['Cult', 'Horror', 'Coming of age', 'Comedy', 'Teen']",0.7346938775510204,7,7.1,1843,-0.24143417884654722
/m/0dgq12n,Cross,2011.0,2,"['Action/Adventure', 'Drama', 'Fantasy', 'Superhero', 'Film adaptation']",0.8163265306122449,7,4.073,41,
/m/0583wk,The United States of Leland,2003.0,22,"['Crime Fiction', 'Prison', 'Drama', 'Coming of age', 'Indie']",0.7755102040816326,7,6.5,291,
/m/02psgy6,Seven Years in Tibet,1997.0,42,"['Biography', 'Adventure', 'History', 'Action/Adventure', 'Drama', 'War film']",0.7346938775510204,7,7.171,2639,0.5790691794607609
/m/081q6m,Mulholland Falls,1996.0,22,"['Thriller', 'Crime Fiction', 'Indie', 'Mystery', 'Period piece', 'Drama', 'Crime Thriller', 'Neo-noir']",0.8163265306122449,7,5.9,247,-0.41255829654520376
/m/0cqd40,Carry On Columbus,1992.0,22,"['Parody', 'Sex comedy', 'Adventure Comedy', 'Comedy', 'Slapstick']",0.6938775510204082,7,4.0,36,
/m/027h46q,Baazi,1995.0,29,"['Musical', 'Drama', 'Bollywood', 'World cinema']",0.8163265306122449,7,6.9,14,
/m/07m9f2,Trees Lounge,1996.0,22,"['Drama', 'Comedy-drama', 'Indie', 'Slice of life story', 'Comedy']",0.7755102040816326,7,6.935,168,
/m/02w6fd_,Mother's Boys,1994.0,22,"['Thriller', 'Drama', 'Suspense', 'Psychological thriller']",0.8163265306122449,7,5.4,57,-0.5006315714945491
/m/0gfb5h,Jab Pyaar Kisise Hota Hai,1998.0,20,"['Musical', 'Drama', 'Bollywood', 'World cinema']",0.44897959183673464,7,6.0,15,
