movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,gender_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue
/m/03d0q2c,Le Bal,1983.0,2,"['Musical', 'Historical drama']",0.4970414201183432,26,7.1,56,
/m/09gg0t,Drive Me Crazy,1999.0,22,"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy', 'Teen']",0.4970414201183432,26,6.6,347,0.17498601926584087
/m/021fvl,The Dish,2000.0,22,"['Comedy of manners', 'Comedy', 'World cinema', 'Indie']",0.42603550295857995,26,6.7,173,
/m/05632r,Southland Tales,2006.0,22,"['Thriller', 'Ensemble Film', 'Science Fiction', 'Comedy-drama', 'Fantasy', 'Comedy', 'Drama', 'Black comedy']",0.4970414201183432,26,5.1,500,-0.7616238529031976
/m/01lsl,Citizen Kane,1941.0,22,"['Film à clef', 'Epic', 'Black-and-white', 'Mystery', 'Period piece', 'Drama', 'Political drama']",0.3106508875739644,26,8.014,5118,-0.7105797233987242
/m/0g0x9c,Invincible,2006.0,22,"['Sports', 'Period piece', 'Biography', 'Drama']",0.3106508875739644,26,6.981,854,1.6877911049567063
/m/02qh9tj,Untraceable,2008.0,22,"['Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller', 'Slasher']",0.4351999999999999,25,6.2,810,1.44240169982293
/m/011ywj,Gosford Park,2001.0,22,"['Thriller', 'Ensemble Film', 'LGBT', 'Comedy of manners', 'Comedy-drama', 'Mystery', 'Period piece', 'Drama', 'Comedy', 'Crime Fiction', 'Crime Thriller', 'Whodunit']",0.4927999999999999,25,6.853,997,2.9217798194788402
/m/0jdgr,Dune,1984.0,29,"['LGBT', 'Thriller', 'Science Fiction', 'Adventure', 'Cult', 'Drama', 'Film adaptation', 'Action']",0.4351999999999999,25,6.203,2646,0.526226577195219
/m/07kd1dr,The Company Men,2010.0,22,"['Drama', 'Indie']",0.4927999999999999,25,6.536,656,-0.5715997611553292
/m/0pmjs,John Q,2002.0,27,"['Thriller', 'Drama']",0.48,25,7.114,2218,2.2166492706129137
/m/0dy53b,Dear God,1996.0,22,"['Comedy of Errors', 'Comedy', 'Religious Film', 'Workplace Comedy']",0.4351999999999999,25,5.5,56,-0.47650218442951425
/m/0qf2t,Trainspotting,1996.0,22,"['Crime Fiction', 'Buddy film', 'Indie', 'Comedy-drama', 'Addiction Drama', 'Cult', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",0.4032,25,7.969,9116,2.257680852556821
/m/05p50tn,The Jailhouse,2009.0,22,"['Thriller', 'Mystery', 'Horror']",0.26880000000000015,25,4.0,8,
/m/07bwr,The Big Lebowski,1998.0,35,"['Crime Fiction', 'Buddy film', 'Indie', 'Screwball comedy', 'Cult', 'Comedy', 'Crime Comedy', 'Stoner film']",0.21120000000000005,25,7.8,10525,1.1696629933321643
/m/03rtz1,North,1994.0,22,"['Drama', 'Family Film', 'Fantasy', 'Comedy', 'Film adaptation']",0.4608,25,5.03,232,
/m/0bj7943,The City Below,2010.0,20,"['Drama', 'World cinema']",0.48,25,5.7,18,
/m/05zntwr,Morning Glory,2010.0,28,"['Romance Film', 'Drama', 'Comedy']",0.3648,25,6.342,1385,1.7006208170471797
/m/02bc6c,Fast Times at Ridgemont High,1982.0,22,"['Ensemble Film', 'Sex comedy', 'Screwball comedy', 'Cult', 'Coming of age', 'Comedy', 'Drama', 'Stoner film', 'Romance Film', 'Teen']",0.3648,25,6.802,1122,0.36465757552121164
/m/0g56t9t,Frankenweenie,2012.0,22,"['Science Fiction', 'Horror', 'Stop motion', 'Animation', 'Short Film', 'Comedy']",0.3648,25,6.956,3094,1.307272480698531
/m/0bs2fdm,Outrage,2010.0,29,"['Crime Fiction', 'Thriller', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Gangster Film']",0.31999999999999984,25,6.921,392,
/m/09r94m,United 93,2006.0,32,"['Crime Fiction', 'History', 'Drama', 'Docudrama']",0.4927999999999999,25,7.125,1368,2.438357758481966
/m/05n3l7,Alpha Dog,2006.0,22,"['Crime Fiction', 'Crime Drama', 'Docudrama', 'Drama', 'Biographical film', 'Teen']",0.4032,25,6.648,1279,0.5774806345668021
/m/0bbx87f,Airline Disaster,2010.0,22,"['Disaster', 'Action/Adventure', 'Action Thrillers', 'Action', 'Thriller']",0.31999999999999984,25,5.5,28,
/m/08nl7x,Run Ronnie Run,2003.0,22,"['Parody', 'Comedy', 'Slapstick']",0.4351999999999999,25,6.079,63,
/m/0d2yx7,The Frightening,2002.0,22,"['B-movie', 'Horror', 'Psychological thriller', 'Teen', 'Slasher']",0.4032,25,5.4,16,
/m/07jqjx,Oliver Twist,2005.0,22,"['Period piece', 'Drama', 'Family Film', 'Film adaptation']",0.2777777777777777,24,6.7,1105,
/m/0fz80g,Prêt-à-Porter,1994.0,35,"['Parody', 'Media Satire', 'Ensemble Film', 'Satire', 'Drama', 'Comedy', 'Black comedy']",0.5,24,5.257,189,-0.3010509648445527
/m/01_456,The Player,1992.0,22,"['Crime Fiction', 'Black comedy', 'Drama', 'Comedy']",0.4131944444444444,24,7.193,721,0.13758222692905356
/m/0kt_qm,The Chase,1966.0,22,"['Crime Fiction', 'Drama', 'Political drama', 'Film adaptation']",0.48611111111111105,24,7.1,256,
/m/02xbnkx,This Christmas,2007.0,22,"['Christmas movie', 'Family Drama', 'Drama', 'Holiday Film']",0.46875,24,6.5,115,1.363089729157387
/m/05sy_5,Crash,2004.0,40,"['Crime Fiction', 'Drama', 'Indie']",0.4131944444444444,24,7.228,3236,3.370975586686516
/m/02vxfqh,The International,2009.0,37,"['Thriller', 'Psychological thriller', 'Mystery', 'Political thriller', 'Crime Thriller', 'Action']",0.1527777777777779,24,6.212,1137,1.7586338772726509
/m/03d5_pm,Family Reunion,1981.0,22,"['Drama', 'Television movie']",0.48611111111111105,24,10.0,1,
/m/0cfhfz,Nine Lives,2005.0,31,['Drama'],0.46875,24,6.1,72,-0.7115370872119626
/m/05zpghd,The Invention of Lying,2009.0,22,"['Romantic comedy', 'Romance Film', 'Fantasy Comedy', 'Fantasy', 'Comedy']",0.375,24,6.193,1939,0.573808709522561
/m/0sxns,Hannah and Her Sisters,1986.0,22,"['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.48611111111111105,24,7.502,945,1.709676380182219
/m/070rc_,Pauly Shore Is Dead,2004.0,22,"['Parody', 'Black comedy', 'Comedy', 'Media Satire']",0.4444444444444444,24,4.3,72,
/m/09lxv9,Mars Attacks!,1996.0,29,"['Thriller', 'Parody', 'Science Fiction', 'Ensemble Film', 'Alien Film', 'Fantasy', 'Comedy', 'Action']",0.4444444444444444,24,6.398,5076,3.495749418221593
/m/06r6r_,The Independent,2001.0,22,"['Parody', 'Mockumentary', 'Indie', 'Comedy']",0.4131944444444444,24,5.3,11,
/m/09ns2m,Chicken Rice War,2000.0,35,"['Romantic comedy', 'Romance Film', 'Comedy']",0.4444444444444444,24,5.0,3,
/m/06lpmt,Deconstructing Harry,1997.0,22,"['Ensemble Film', 'Sex comedy', 'Indie', 'Comedy of manners', 'Fantasy', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",0.5,24,7.291,879,-0.3318902116067647
/m/0kvds4,The Running Man,1987.0,22,"['Thriller', 'Science Fiction', 'Action', 'Dystopia', 'Film adaptation']",0.32986111111111116,24,6.537,2120,0.8295856237385781
/m/0c2n7y,Fatty Finn,1980.0,22,"['Drama', 'Family Film', 'Fantasy', 'Comedy', ""Children's/Family""]",0.375,24,6.5,6,
/m/09qb_3,Evelyn,2002.0,22,"['Period piece', 'Family Drama', 'Drama', 'World cinema', 'Courtroom Drama']",0.4965277777777779,24,6.3,90,
/m/08mg_b,Wyatt Earp,1994.0,27,"['Crime Fiction', 'Biography', 'Period piece', 'Epic', 'Action/Adventure', 'Western', 'Drama', 'Biographical film']",0.4131944444444444,24,6.765,765,0.27862593186122114
/m/0glr_6h,Kill List,2011.0,22,"['Thriller', 'Crime Fiction', 'Horror']",0.48611111111111105,24,6.2,713,
/m/0pvms,That Thing You Do!,1996.0,22,"['Romantic comedy', 'Comedy-drama', 'Musical', 'Period piece', 'Drama', 'Comedy']",0.32986111111111116,24,6.867,766,0.6804993630156506
/m/06gjk9,Match Point,2005.0,22,"['Crime Fiction', 'Thriller', 'Sports', 'Drama', 'Romantic drama', 'Romance Film']",0.46875,24,7.352,3814,2.818600272794445
/m/0963mq,She Hate Me,2004.0,31,"['LGBT', 'Sex comedy', 'Indie', 'Comedy-drama', 'Satire', 'Drama', 'Comedy']",0.4965277777777779,24,5.1,101,-0.7132462710071089
/m/0cp0790,Barney's Version,2010.0,22,['Drama'],0.46875,24,7.042,402,-0.4210366283793521
/m/06r5q1,The Brady Bunch Movie,1995.0,22,"['Parody', 'Comedy', 'Domestic Comedy']",0.5,24,6.1,272,1.5021148806926579
/m/0bf3b3v,Just Between Us,2010.0,22,"['Drama', 'Comedy']",0.5,24,4.8,5,
/m/09jcj6,Scoop,2006.0,22,"['Romantic comedy', 'Thriller', 'Supernatural', 'Mystery', 'Fantasy', 'Comedy', 'Crime Thriller', 'Romance Film']",0.45368620037807184,23,6.591,1527,0.8756827904083555
/m/04n3swj,Brief Interviews with Hideous Men,2007.0,22,"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy', 'Romance Film']",0.22684310018903586,23,5.2,59,-0.776243263292066
/m/0888c3,For Your Consideration,2006.0,22,"['Parody', 'Mockumentary', 'Comedy']",0.4914933837429112,23,5.844,154,
/m/07tlfx,The Assassination of Jesse James by the Coward Robert Ford,2007.0,27,"['Crime Fiction', 'History', 'Western', 'Biography', 'Drama']",0.3856332703213612,23,7.051,2305,-0.1450331220131294
/m/041s4z,She's All That,1999.0,22,"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy', 'Teen']",0.4914933837429112,23,6.331,1952,3.571500034283744
/m/09g7hl2,The Wicker Tree,2011.0,23,"['Cult', 'Mystery', 'Horror', 'Drama', 'Thriller']",0.4763705103969753,23,3.8,48,
/m/011yl_,Shine,1996.0,22,"['Biography', 'World cinema', 'Musical', 'Drama', 'Music', 'Biographical film', 'Romance Film']",0.4763705103969753,23,7.4,601,0.7355912643240338
/m/0j6b5,Spirited Away,2001.0,21,"['Japanese Movies', 'Adventure', 'World cinema', 'Animation', 'Fantasy', 'Family Film']",0.4914933837429112,23,8.539,15207,
/m/09pgh27,Dr. Kildare Goes Home,1940.0,22,"['Drama', 'Medical fiction']",0.3856332703213612,23,6.8,7,
/m/0g54xkt,J. Edgar,2011.0,22,"['LGBT', 'Biographical film', 'Drama', 'Political drama']",0.3856332703213612,23,6.215,2280,2.5530143736022537
/m/01ydq5,The Aristocats,1970.0,22,"['Adventure', ""Children's/Family"", 'Animation', 'Musical', 'Comedy', 'Animated Musical', 'Family Film', ""Children's Fantasy""]",0.4234404536862004,23,7.291,4715,1.5695245314517459
/m/02prp3z,Stephanie Daley,2007.0,22,"['Crime Fiction', 'Feminist Film', 'Drama', 'Indie', 'Courtroom Drama']",0.499054820415879,23,5.8,27,
/m/0cqd40,Carry On Columbus,1992.0,22,"['Parody', 'Sex comedy', 'Adventure Comedy', 'Comedy', 'Slapstick']",0.3856332703213612,23,4.0,36,
/m/048lb4,Coffee and Cigarettes,2003.0,29,"['Music', 'Drama', 'Comedy', 'Japanese Movies']",0.2873345935727789,23,6.972,848,
/m/02drn4,Alice,1990.0,22,"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.45368620037807184,23,5.6,46,-0.4683611986046779
/m/07dbcw,Swept from the Sea,1998.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece']",0.4763705103969753,23,6.6,62,-0.7654877902837206
/m/026fm_6,The Last Temptation of Christ,1988.0,22,"['Drama', 'Hagiography']",0.2873345935727789,23,7.199,949,-0.4244391459941358
