,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,gender_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
1364,/m/06fht6,Desperately Seeking Susan,1985.0,22,"['Romantic comedy', 'Screwball comedy', 'Mystery', 'Drama', 'Comedy', 'Romance Film', 'Feminist Film']",0.4844290657439446,17,6.052,391,0.377544280076812,1,0.47777365033352726
29382,/m/0h1dzbq,The Client,2011.0,22,"['Crime Fiction', 'Mystery', 'Thriller', 'Drama']",0.0,2,6.7,1034,-0.1122159163391666,0,0.5426096426382425
4187,/m/0kvd18,The Turning,1992.0,22,"['Family Drama', 'Drama']",0.4733727810650887,13,5.8,917,,1,0.4952468187481737
19392,/m/02rwch4,Monsieur Hire,1989.0,24,"['Crime Fiction', 'Thriller', 'World cinema', 'Crime Drama', 'Drama', 'Crime Thriller']",0.48,5,7.3,131,,1,0.48649917282073596
3386,/m/09fkxv,Little Nemo: Adventures in Slumberland,1989.0,22,"['Fantasy Adventure', 'Japanese Movies', 'Adventure', ""Children's/Family"", 'Animation', 'Anime', 'Fantasy', ""Children's Fantasy"", 'Family Film']",0.3199999999999998,15,6.8,151,-0.2982030699100023,0,0.4877544036703046
2353,/m/0h5nkn,The Brothers Solomon,2007.0,22,"['Black comedy', 'Absurdism', 'Comedy', 'Slapstick']",0.4977777777777777,15,5.0,122,,1,0.5326736533195039
9206,/m/026gs5m,Murphy's Law,1986.0,22,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action']",0.4444444444444444,9,6.0,130,-0.358086511553878,1,0.48026748723281676
14891,/m/0dftvm,Poultrygeist: Night of the Chicken Dead,2006.0,22,"['Zombie Film', 'B-movie', 'Musical', 'Horror', 'Comedy']",0.4081632653061224,7,5.9,146,-0.7764671863503163,0,0.5301852893393334
291,/m/06ksnc,Never Been Kissed,1999.0,22,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy', 'Teen']",0.489795918367347,21,6.172,1393,2.787357947665706,1,0.5127316055438628
3829,/m/04t46v,Finding Forrester,2000.0,22,"['Drama', 'Coming of age']",0.4081632653061224,14,7.092,994,2.624467159204332,0,0.5152278877631292
26592,/m/0grq7q,Old Joy,2006.0,22,"['LGBT', 'Buddy film', 'Indie', 'Road movie', 'Drama', 'Gay Themed']",0.0,3,6.3,155,-0.7666566838232957,0,0.5301852893393334
14504,/m/06_1x0,3-Iron,2004.0,22,"['Crime Fiction', 'Japanese Movies', 'Art film', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']",0.489795918367347,7,7.8,1054,-0.6524203881333194,1,0.5252041795763107
1180,/m/02x0j27,Swing Vote,2008.0,22,"['Political cinema', 'Drama', 'Comedy-drama', 'Comedy']",0.3598615916955018,17,5.7,232,-0.0340606566522358,0,0.5351603929092356
4824,/m/0341k8,Free Willy 2: The Adventure Home,1995.0,22,"['Animal Picture', 'Adventure', ""Children's/Family"", 'Family Drama', 'Coming of age', 'Drama', 'Family Film', 'Family-Oriented Adventure']",0.4260355029585799,13,5.9,546,0.4904554166442062,1,0.5027413692348547
1269,/m/02f7v_,Just Married,2003.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.2906574394463668,17,5.767,1272,3.5039669139016114,0,0.5227116801991847
16132,/m/02prw2f,The Strangers,2008.0,22,"['Thriller', 'Horror', 'Indie', 'Psychological thriller', 'Crime Thriller', 'Slasher']",0.5,6,6.103,2227,2.6937574348500384,1,0.5351603929092356
1096,/m/04t6jm,Bananas,1971.0,22,"['Parody', 'Absurdism', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Slapstick']",0.2906574394463668,17,6.68,673,-0.2785809688470162,0,0.44303207293153274
15054,/m/03xffj,The Return,2003.0,21,"['Drama', 'World cinema']",0.489795918367347,7,6.8,203,,1,0.523338380370741
2796,/m/0466sws,The Class,2008.0,24,"['Drama', 'World cinema']",0.4977777777777777,15,7.0,602,,1,0.5339103218324343
204,/m/03w_g5,Wimbledon,2004.0,22,"['Romantic comedy', 'Sports', 'Romance Film', 'Drama', 'Comedy']",0.4628099173553719,22,6.183,919,0.9724841973471632,1,0.5252041795763107
3374,/m/03h28mg,Next Day Air,2009.0,22,"['Crime Fiction', 'Comedy of Errors', 'Action', 'Crime Comedy', 'Comedy']",0.3199999999999998,15,5.2,117,-0.3547387943863317,0,0.5376453856632596
9625,/m/04zzjh,Don't Look Now,1973.0,29,"['Thriller', 'Horror', 'Erotica', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense']",0.4444444444444444,9,6.934,927,,1,0.4436246178556223
3018,/m/0h2x_mp,Hell,2011.0,20,"['Thriller', 'Drama', 'Science Fiction', 'Horror']",0.48,15,5.555,227,,1,0.5438563153066287
5705,/m/06sjhv,Little Women,1933.0,28,"['Costume drama', 'Family Drama', 'Black-and-white', 'Drama', 'Film adaptation', 'Family Film', 'Romance Film']",0.486111111111111,12,7.3,1126,-0.6931124602294954,1,0.34894704688034367
14207,/m/040rhg,Zombi 2,1979.0,23,"['Thriller', 'Zombie Film', 'Horror', 'Splatter film']",0.489795918367347,7,6.625,546,,1,0.4622137012920708
5441,/m/051s4m,The Absent-Minded Professor,1961.0,22,"['Science Fiction', ""Children's/Family"", 'Drama', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Slapstick']",0.2777777777777777,12,6.4,156,0.2925118171867211,0,0.4185338214765049
1804,/m/02736wx,The Mist,2007.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Suspense', 'Film adaptation']",0.375,16,6.9,4751,1.6377493177863962,0,0.5326736533195039
2295,/m/06rz71,Breakin',1984.0,22,"['Dance', 'Indie', 'Hip hop movies', 'Comedy film', 'Musical', 'Coming of age', 'Drama', 'Romance Film']",0.3911111111111112,15,6.8,134,,0,0.47528092097657687
10480,/m/04035f,The Football Factory,2004.0,22,"['Sports', 'Crime Fiction', 'Comedy-drama', 'Drama', 'Film adaptation']",0.0,9,6.293,229,,0,0.5252041795763107
986,/m/02qrr8j,The Sisterhood of the Traveling Pants 2,2008.0,22,"['Buddy film', 'Comedy-drama', 'Coming of age', 'Comedy', 'Film adaptation', 'Drama', 'Romance Film', 'Teen']",0.4753086419753085,18,6.238,736,1.0922193806838971,1,0.5351603929092356
28291,/m/0jy_t,Meshes of the Afternoon,1943.0,2,"['Surrealism', 'Experimental film', 'Black-and-white', 'Short Film', 'Avant-garde', 'Film noir']",0.5,2,7.7,341,,1,0.38735932294367165
6169,/m/09_l5f,Son in Law,1993.0,22,['Comedy'],0.396694214876033,11,6.0,261,0.7590319448589065,0,0.497744931230163
27763,/m/0g44ng,Run,1991.0,22,"['Thriller', 'Action', 'Drama']",0.5,2,7.334,2297,-0.5915491895050835,1,0.4927489435654182
19058,/m/09p66b,Wish Upon a Star,1996.0,22,"[""Children's/Family"", 'Coming of age', ""Children's Fantasy"", 'Family Film', 'Fantasy Comedy', 'Teen', 'Comedy']",0.48,5,6.6,168,,1,0.5052394452977633
10726,/m/04yd__h,Rage,2009.0,22,"['Crime Fiction', 'Drama']",0.4444444444444444,9,5.259,690,,1,0.5376453856632596
4454,/m/09qnl9,Tsotsi,2005.0,39,"['Crime Fiction', 'Drama', 'World cinema', 'Crime Drama']",0.3550295857988165,13,6.946,297,-0.3609386640616369,0,0.517040653057635
16700,/m/0g4lgm,Dolls,1987.0,22,"['Monster movie', 'Horror', 'Supernatural']",0.5,6,6.398,294,,1,0.48276230781853824
25962,/m/01dnqz,The Blue Dahlia,1946.0,22,"['Thriller', 'Crime Fiction', 'Black-and-white', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",0.4444444444444444,3,6.684,136,,1,0.3825616217950169
7698,/m/03qf5dn,Madame Bovary,1991.0,24,"['World cinema', 'Costume drama', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",0.3199999999999998,10,6.2,119,,0,0.4914931919912691
19976,/m/07cgh4,My Best Fiend,1999.0,20,"['Biography', 'World cinema', 'Film', 'History', 'Film & Television History', 'Interpersonal Relationships', 'Documentary']",0.48,5,7.4,171,,1,0.5139867723423919
2037,/m/0cmd4jb,Easy Money,2010.0,36,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Adventure', 'World cinema', 'Drama', 'Action']",0.3199999999999998,15,6.0,111,,0,0.5313812509169831
1662,/m/09mjxy,Jakob the Liar,1999.0,22,"['Drama', 'Tragicomedy', 'Period piece', 'Comedy-drama', 'War film']",0.3046875,16,6.685,348,-0.5684877702192843,0,0.5127316055438628
8733,/m/0b7ydt,Two Much,1996.0,27,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",0.42,10,5.4,133,-0.7292994718666602,0,0.5020994644261715
6573,/m/08239,Wild Strawberries,1957.0,27,"['Drama', 'Black-and-white', 'World cinema', 'Art film']",0.4958677685950414,11,8.128,1495,,1,0.40580673782446786
9389,/m/0d4d61,Eaten Alive,1977.0,22,"['Cult', 'B-movie', 'Horror', 'Slasher']",0.4938271604938271,9,5.4,162,,1,0.45787317811141315
4527,/m/0cc8c,The Last Laugh,1924.0,28,"['World cinema', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",0.3550295857988165,13,7.8,276,,0,0.3288022158833574
13084,/m/027js6x,Dracula,2002.0,29,['Horror'],0.46875,8,6.349,228,,1,0.5158275650932449
6656,/m/01pjzv,Tomcats,2001.0,22,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",0.4958677685950414,11,5.1,233,-0.2058631781517469,1,0.5177234103773063
10352,/m/03qcnf,Blink,1994.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",0.4444444444444444,9,6.203,165,-0.0736052495374496,1,0.5002431563027602
11552,/m/0bdhhw,Milk Money,1994.0,22,"['Crime Fiction', 'Romantic comedy', 'Romance Film', 'Comedy']",0.46875,8,6.358,257,-0.0128424293321734,1,0.5002431563027602
2209,/m/048j2s,Dragonfly,2002.0,27,"['Thriller', 'Science Fiction', 'Supernatural', 'Mystery', 'Drama', 'Romantic drama', 'Romance Film']",0.48,15,6.532,793,,1,0.517082268170739
21723,/m/03hj13r,Chocolate,2008.0,28,"['Action/Adventure', 'Action', 'Martial Arts Film', 'Comedy', 'World cinema']",0.5,4,7.3,452,,1,0.5314089171582648
3767,/m/09jgrd,A Christmas Carol,1999.0,22,"['Television movie', 'Costume drama', 'Family Drama', 'Period piece', 'Christmas movie', 'Drama', 'Film adaptation', 'Family Film']",0.4591836734693877,14,6.9,4250,,1,0.5127316055438628
25642,/m/02zgvr,Godzilla vs. Destoroyah,1995.0,21,"['Science Fiction', 'Japanese Movies', 'Creature Film', 'Monster']",0.4444444444444444,3,7.764,210,,1,0.503369377765134
5974,/m/03mvlr,Just One of the Guys,1985.0,22,"['Romantic comedy', 'Sports', 'Coming of age', 'Comedy', 'Romance Film', 'Comedy of Errors', 'Teen']",0.4628099173553719,11,6.5,265,-0.2914293973979307,1,0.47777365033352726
11494,/m/07mp6m,Youngblood,1986.0,22,"['Sports', 'Romance Film', 'Drama', 'Teen']",0.375,8,6.1,198,-0.1262067234440312,0,0.48026748723281676
23744,/m/0d897c,The Bakery Girl of Monceau,1963.0,24,"['World cinema', 'Black-and-white', 'Short Film', 'Drama', 'Romantic drama', 'Romance Film']",0.4444444444444444,3,6.914,111,,1,0.4221793168282459
7058,/m/03m3y1s,Chasers,1994.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.396694214876033,11,5.338,133,-0.7101137931346353,0,0.5002431563027602
1746,/m/07n9lm,Crocodile Dundee in Los Angeles,2001.0,22,"['Adventure', 'World cinema', 'Action Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action']",0.375,16,5.198,562,0.8850845237531749,0,0.5177234103773063
4061,/m/0kcn7,Mary Poppins,1964.0,22,"[""Children's/Family"", 'Musical', 'Fantasy', 'Comedy', 'Drama', 'Family Film', ""Children's Fantasy""]",0.4970414201183432,13,7.573,4392,3.533803143862617,1,0.42584689337401804
13538,/m/09g9qkb,Red Heat,1985.0,22,"['Thriller', 'Crime Thriller', 'World cinema', 'Erotic thriller']",0.4081632653061224,7,6.197,1334,,0,0.47777365033352726
9146,/m/032vzx,Bedazzled,1967.0,22,"['Romantic comedy', 'Black comedy', 'Romance Film', 'Fantasy', 'Comedy']",0.345679012345679,9,6.3,137,,0,0.4331925495857912
10865,/m/05rb7d,Hour of the Wolf,1968.0,23,"['Thriller', 'Horror', 'Art film', 'World cinema', 'Supernatural', 'Gothic Film', 'Black-and-white', 'Marriage Drama', 'Drama']",0.4938271604938271,9,7.428,437,,1,0.435030279065267
7445,/m/070x7_,Baby Face,1933.0,22,"['Melodrama', 'Black-and-white', 'Drama', 'Pre-Code', 'Romance Film', 'Film noir']",0.3199999999999998,10,7.3,103,,0,0.35237907297847076
5928,/m/08j6_m,The Ringer,2005.0,22,"['Sports', 'Comedy']",0.1652892561983472,11,5.667,303,0.9273973401534938,0,0.5276954237363212
13831,/m/026qc5f,The Hitcher,2007.0,22,"['Thriller', 'Horror', 'Cult', 'Drama', 'Action', 'Slasher', 'Teen']",0.4081632653061224,7,5.9,857,0.2932932715643273,0,0.5326736533195039
10237,/m/034zd,Godzilla vs. Biollante,1989.0,29,"['Science Fiction', 'Horror', 'Creature Film', 'Fantasy', 'Monster', 'Japanese Movies']",0.4444444444444444,9,7.277,195,,1,0.48336187522379526
22746,/m/040b5k,House of Flying Daggers,2004.0,19,"['Wuxia', 'World cinema', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film', 'Action', 'Chinese Movies']",0.5,4,7.266,1479,3.137183558047413,1,0.5270831224804946
3484,/m/0f1x1z,Wrong Turn 2: Dead End,2007.0,22,"['Thriller', 'Action', 'Horror', 'Slasher']",0.489795918367347,14,6.085,1270,-0.3980331289508638,1,0.5326736533195039
1593,/m/09glbk,Major League II,1994.0,22,"['Sports', 'Comedy', 'Baseball']",0.375,16,5.717,299,,0,0.5002431563027602
1690,/m/04w6zk,The Pledge,2001.0,22,"['Crime Fiction', 'Thriller', 'Drama', 'Crime Thriller', 'Mystery']",0.4921875,16,6.522,920,0.4627255472582477,1,0.5177234103773063
8600,/m/0bfd67,Can't Buy Me Love,1987.0,22,"['Romantic comedy', 'Sex comedy', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",0.42,10,7.0,612,0.5556562299919131,0,0.48276230781853824
4813,/m/0n04r,Anatomy of a Murder,1959.0,22,"['Thriller', 'Black-and-white', 'Mystery', 'Drama', 'Crime Thriller', 'Courtroom Drama']",0.3550295857988165,13,7.84,872,-0.3137247485855405,0,0.41367804973673133
10610,/m/02qtx93,My Father the Hero,1994.0,29,"['Romantic comedy', 'Family Film', 'Romance Film', 'Comedy']",0.4938271604938271,9,5.4,185,0.2966492931073395,1,0.495847027378232
490,/m/0dk297,An American Crime,2007.0,22,"['Crime Fiction', 'Drama', 'Indie', 'Courtroom Drama']",0.5,20,7.288,618,,1,0.5326736533195039
12312,/m/0cq8nx,Mrs. Miniver,1942.0,22,"['Propaganda film', 'Family Drama', 'Drama', 'Black-and-white', 'War film']",0.46875,8,7.1,228,-0.4031759401531485,1,0.3731653023999982
3910,/m/03tpl2,Fathers' Day,1997.0,22,"['Buddy film', 'Road movie', 'Screwball comedy', 'Adventure Comedy', 'Comedy', 'Romance Film', 'Teen']",0.4591836734693877,14,5.439,264,0.7266861916479466,1,0.5077372597901326
6354,/m/07yr1z,Employee of the Month,2004.0,22,"['Black comedy', 'Heist', 'Comedy', 'Indie']",0.396694214876033,11,5.6,132,,0,0.5252041795763107
8580,/m/0g4rx2d,Seconds Apart,2011.0,22,"['Thriller', 'Horror', 'Supernatural']",0.48,10,5.6,107,,1,0.5426096426382425
4643,/m/0b6qmv,The Contract,2006.0,22,"['Crime Fiction', 'Thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",0.4260355029585799,13,5.739,467,-0.5434988084331928,1,0.5301852893393334
426,/m/051xtx9,Rudolph the Red-Nosed Reindeer: The Movie,1998.0,22,"['Family Film', ""Children's"", 'Adventure', 'Animation']",0.4549999999999999,20,6.1,160,,1,0.5102346880628394
13435,/m/083d29,3 Women,1977.0,22,"['Drama', 'Indie', 'New Hollywood']",0.375,8,7.3,257,,0,0.45787317811141315
6577,/m/07d3fs,Nacho Libre,2006.0,27,"['Buddy film', 'Absurdism', 'Sports', 'Comedy', 'Family Film', 'Slapstick']",0.2975206611570247,11,6.376,1448,3.4066126969127475,0,0.5270554281406371
21413,/m/025zh4,Sexmission,1984.0,22,"['Sex comedy', 'Science Fiction', 'Comedy', 'Adventure']",0.5,4,7.327,252,,1,0.47528092097657687
5469,/m/07v81c,Jane Eyre,1944.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white', 'Costume drama']",0.4444444444444444,12,6.8,117,,1,0.37785199314075224
1652,/m/0cqr0q,American Psycho,2000.0,32,"['Thriller', 'Crime Thriller', 'Horror', 'Psychological thriller', 'Period piece', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Crime Fiction', 'Black comedy', 'Slasher']",0.4921875,16,7.407,10017,0.6670584151675286,1,0.5089513214751844
9797,/m/0kpxf,The Bells of St. Mary's,1945.0,22,"['Family Film', 'Drama', 'Christmas movie', 'Black-and-white']",0.4938271604938271,9,6.9,119,0.1218685359172332,1,0.38020398850323484
1635,/m/0740p5,The Castle,1997.0,22,"['Cult', 'Comedy', 'World cinema', 'Indie']",0.3046875,16,7.1,177,,0,0.5077372597901326
2475,/m/080jn6w,Extraordinary Measures,2010.0,22,"['Drama', 'Film adaptation']",0.48,15,6.3,280,-0.1394522444664664,1,0.5401285094825735
5533,/m/027ptkp,Frequently Asked Questions About Time Travel,2009.0,22,"['Science Fiction', 'Comedy']",0.2777777777777777,12,6.878,547,,0,0.5376453856632596
5482,/m/03cp2yd,Vatel,2000.0,22,"['World cinema', 'Costume drama', 'Historical fiction', 'Period piece', 'Drama', 'Romantic drama', 'Biographical film', 'Romance Film']",0.2777777777777777,12,6.1,150,,0,0.5152278877631292
17697,/m/01_zjw,Babes in Toyland,1934.0,22,"['Stop motion', 'Christmas movie', 'Fantasy', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Music', 'Family Film']",0.5,6,6.5,119,,1,0.3546628973865212
15992,/m/01ltq_,Notorious,1946.0,22,"['Thriller', 'Black-and-white', 'Drama', 'Suspense', 'Political thriller', 'Romance Film', 'Film noir', 'Spy']",0.2777777777777777,6,7.759,1456,,0,0.3825616217950169
3929,/m/0kv2b3,Venus Beauty Institute,1999.0,24,"['Romantic comedy', 'Buddy film', 'World cinema', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.2448979591836735,14,5.7,108,,0,0.5114762781572613
5877,/m/02q4rf,Risky Business,1983.0,28,"['Sex comedy', 'Satire', 'Comedy-drama', 'Comedy']",0.4444444444444444,12,6.599,1178,1.901129035281188,1,0.4690340018660643
5106,/m/01dbjh,Splendor in the Grass,1961.0,22,"['Romance Film', 'Drama']",0.4444444444444444,12,7.5,249,,1,0.4185338214765049
6992,/m/07qvyx,Idiocracy,2006.0,22,"['Parody', 'Thriller', 'Science Fiction', 'Indie', 'Cult', 'Satire', 'Comedy', 'Political cinema', 'Black comedy', 'Time travel', 'Dystopia', 'Adventure']",0.2975206611570247,11,6.328,2635,-0.7565417437347759,0,0.5301852893393334
5158,/m/015d7j,The Man with the Golden Arm,1955.0,22,"['Melodrama', 'Drama', 'Addiction Drama', 'Black-and-white', 'Film adaptation']",0.375,12,7.2,200,-0.5940501133002405,0,0.40401755682781215
18574,/m/09ngxq,Barking Dogs Never Bite,2000.0,22,"['Black comedy', 'Horror', 'Comedy', 'World cinema']",0.48,5,6.836,225,,1,0.5152278877631292
11129,/m/04tqd4,Beyond Re-Animator,2003.0,22,"['Science Fiction', 'Horror', 'Cult', 'Comedy', 'Zombie Film', 'Prison', 'Horror Comedy']",0.345679012345679,9,5.977,327,,0,0.5227116801991847
1399,/m/0f7__b,The Day of the Triffids,1962.0,22,"['Thriller', 'Science Fiction', 'Monster', 'Horror', 'Doomsday film']",0.4921875,16,6.2,156,,1,0.42096770232926134
15260,/m/06ffst,Frankenfish,2004.0,22,"['Natural horror films', 'Science Fiction', 'Action', 'Horror', 'Monster']",0.4081632653061224,7,5.6,131,,0,0.5252041795763107
1850,/m/0ckrnn,Death on the Nile,1978.0,32,"['Crime Fiction', 'Thriller', 'Detective', 'Mystery', 'Suspense', 'Crime Thriller']",0.4921875,16,7.1,709,-0.1636522905832896,1,0.4541204088579115
10175,/m/0czy__,Honkytonk Man,1982.0,22,"['Road movie', 'Musical', 'Drama', 'Comedy', 'Musical Drama']",0.345679012345679,9,6.37,154,,0,0.4702992791862402
7353,/m/061nbd,Monkey Business,1952.0,22,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",0.42,10,6.708,228,-0.6931124602294954,0,0.39682026887485855
17056,/m/0809lv8,La Belle Verte,1996.0,24,['Comedy'],0.4444444444444444,6,7.2,198,,1,0.5039834886737172
286,/m/08jfdl,The Last Days of Disco,1998.0,22,"['Parody', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama']",0.4716553287981859,21,6.3,169,-0.6500898515748808,1,0.5102346880628394
10868,/m/08s3q5,The Marriage of Maria Braun,1979.0,20,"['Melodrama', 'Drama', 'Art film', 'World cinema', 'War film']",0.4444444444444444,9,7.3,215,,1,0.46408756175600263
10807,/m/02rd37w,Demonic Toys,1992.0,22,"['Cult', 'Monster movie', 'Horror']",0.1975308641975308,9,5.333,135,,0,0.4952468187481737
4329,/m/0cy6r9,Billy Bathgate,1991.0,22,"['Crime Fiction', 'Gangster Film', 'Period piece', 'Coming of age', 'Film adaptation', 'Drama', 'Crime Thriller']",0.3550295857988165,13,5.774,197,-0.1212755684306537,0,0.4927489435654182
21419,/m/0kv207,Restraint,2008.0,22,"['Thriller', 'Drama', 'Suspense', 'World cinema', 'Psychological thriller']",0.5,4,6.0,109,,1,0.5351603929092356
12235,/m/0289z5d,The Method,2005.0,37,"['Thriller', 'Mystery', 'Drama', 'Indie', 'World cinema']",0.46875,8,6.8,186,,1,0.5182951481787692
14313,/m/027f991,Mauvais Sang,1986.0,24,"['Crime Fiction', 'Thriller', 'World cinema', 'Crime Drama', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']",0.4081632653061224,7,7.179,224,,0,0.4790135063682798
8003,/m/0gh8v1n,Flypaper,2011.0,22,"['Crime Fiction', 'Heist', 'Screwball comedy', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action', 'Romantic comedy']",0.3199999999999998,10,6.405,697,,0,0.5426096426382425
2535,/m/02x6m8l,Flawless,2007.0,22,"['Crime Fiction', 'Thriller', 'Drama']",0.3199999999999998,15,6.626,474,-0.4899466732296116,0,0.5326736533195039
23489,/m/06znjdf,Hud,1986.0,23,"['Crime Fiction', 'Drama']",0.4444444444444444,3,7.3,271,,1,0.47964046473266053
225,/m/071qr3,Sky High,2005.0,29,"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', ""Children's"", 'Coming of age', 'Comedy', 'Fantasy', 'Family Film', 'Teen']",0.5,22,6.244,2154,2.863428766956485,1,0.52331066506438
2666,/m/01wgmz,Arachnophobia,1990.0,22,"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Comedy', 'Parody', 'Horror Comedy']",0.3199999999999998,15,6.372,1263,1.4655268983984755,0,0.4902514303431357
17227,/m/04tb0h,Thief,1981.0,22,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Heist', 'Action/Adventure', 'Crime Thriller', 'Action', 'Neo-noir']",0.2777777777777777,6,7.2,580,-0.2929463159316538,0,0.46781061326434914
27542,/m/0496t9,Primer,2004.0,22,"['Thriller', 'Science Fiction', 'Indie', 'Psychological thriller', 'Drama', 'Time travel']",0.0,2,6.787,1995,-0.7595154267728313,0,0.5252041795763107
2995,/m/05zwrg0,Never Let Me Go,2010.0,22,"['Thriller', 'Romantic drama', 'Science Fiction', 'Drama', 'Romance Film']",0.3911111111111112,15,6.856,2139,-0.2922466828371922,0,0.5401285094825735
2798,/m/0gy0l_,Letters from Iwo Jima,2006.0,29,"['Anti-war', 'Japanese Movies', 'World cinema', 'History', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",0.1244444444444443,15,7.459,1882,2.117443472974467,0,0.5258028741195091
21002,/m/05_v20,Through a Glass Darkly,1961.0,23,"['Drama', 'World cinema', 'Black-and-white', 'Art film']",0.375,4,7.802,443,,0,0.4179225871625202
313,/m/03rvz7,Suspect Zero,2004.0,22,"['Thriller', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",0.4444444444444444,21,5.5,289,-0.2961854439052895,1,0.5252041795763107
5927,/m/0gf18g,Employee of the Month,2006.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.1652892561983472,11,5.571,583,0.8399894464924198,0,0.5301852893393334
6482,/m/024y_s,Dante's Peak,1997.0,22,"['Thriller', 'Adventure', 'Doomsday film', 'Action/Adventure', 'Disaster', 'Action']",0.4628099173553719,11,6.177,1713,,1,0.5077372597901326
7581,/m/094fnk,Awake,2007.0,22,"['Thriller', 'Drama', 'Psychological thriller']",0.42,10,6.5,1282,0.6004174882206116,0,0.5326736533195039
4561,/m/03lvwp,The Portrait of a Lady,1996.0,29,"['Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Feminist Film']",0.4970414201183432,13,6.0,209,-0.6217523295374391,1,0.5008434118362249
1891,/m/05spkm,A Lot Like Love,2005.0,28,"['Romantic comedy', 'Drama', 'Romance Film', 'Comedy-drama', 'Comedy']",0.46875,16,6.799,1202,1.0304340684415505,1,0.5239372950460143
6810,/m/0fpj3cw,Little Big Man,1970.0,22,"['Adventure', 'Epic Western', 'History', 'Indian Western', 'Western', 'Action/Adventure', 'Revisionist Western', 'Period piece', 'Drama', 'Comedy', 'War film', 'Black comedy', 'Action', 'New Hollywood']",0.4628099173553719,11,7.529,560,0.5529465164927814,1,0.44056768658338663
4642,/m/0410_mn,The Damned United,2009.0,22,"['Sports', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Biographical film']",0.1420118343195264,13,7.2,582,-0.6049521142736608,0,0.5376453856632596
4368,/m/03c96_,New York Minute,2004.0,22,"['Family Film', 'Comedy', 'Teen']",0.3550295857988165,13,6.2,838,0.1200345335649562,0,0.5252041795763107
5109,/m/02wwhrp,Futurama: Bender's Game,2008.0,22,"['Science Fiction', 'Comedy']",0.4444444444444444,12,6.9,495,,1,0.5351603929092356
9867,/m/0gnsx,Lost Horizon,1937.0,31,"['Adventure', 'Black-and-white', 'Action/Adventure', 'Fantasy', 'Film adaptation', 'Drama', 'Romance Film']",0.4444444444444444,9,7.1,187,,1,0.3563514610448505
10686,/m/077tmp,Switching Goals,1999.0,22,"['Sports', 'Family Film', 'Comedy', ""Children's/Family""]",0.4444444444444444,9,5.9,197,,1,0.5127316055438628
1872,/m/05rqhv,Kim Possible: So the Drama,2005.0,22,"['Family Film', 'Comedy', 'Teen', 'Animation']",0.4921875,16,6.9,164,,1,0.5276954237363212
3544,/m/02gk59,Dr. Phibes Rises Again,1972.0,22,"['Cult', 'Master Criminal Films', 'Horror', 'Costume Horror']",0.2448979591836735,14,6.3,135,,0,0.44549926669787815
