,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
5903,/m/05fbl8f,Taking Chance,2009.0,22,"['Drama', 'Docudrama', 'War film']",0.6666666666666667,3,7.101,149,,0,0.5501652908479372
2140,/m/06_ln3,Goin' South,1978.0,22,"['Comedy Western', 'Action/Adventure', 'Western', 'Comedy', 'Black comedy', 'Action']",0.7222222222222222,6,5.8,121,-0.4463790857982243,1,0.2724117727489464
6057,/m/0kvdwp,My Life In Ruins,2008.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",0.6666666666666667,3,6.1,379,-0.3422356798103939,0,0.5406979584305217
12206,/m/0crx4f4,Daydream Nation,2010.0,22,"['Indie', 'Drama', 'Comedy', 'Romantic drama', 'Black comedy', 'Romance Film']",0.5,2,5.734,144,,0,0.5595964257498155
2563,/m/063_3f,Babylon 5: In the Beginning,1998.0,2,"['Science Fiction', 'Drama', 'Adventure', 'Television movie']",0.7222222222222222,6,7.238,124,,1,0.31832106579797753
12221,/m/0bswf7,The Arrival,1996.0,22,"['Science Fiction', 'Drama']",0.5,2,6.0,678,,0,0.4267615078696566
4060,/m/0kv9d3,The Painted Veil,2006.0,35,"['War film', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Chinese Movies']",0.75,4,7.258,1076,-0.2861927898130865,1,0.6081629697679712
1464,/m/048qh5,Paparazzi,2004.0,27,"['Thriller', 'Crime Thriller', 'Drama', 'Indie']",0.8571428571428572,7,5.353,180,,1,0.53646215986548
1372,/m/06d510,Duets,2000.0,22,"['Musical', 'Drama', 'Comedy']",0.8163265306122449,7,5.7,132,-0.468675716785881,1,0.4644765970616552
318,/m/0jvt9,How the West Was Won,1962.0,22,"['Adventure', 'Epic Western', 'Epic', 'Western', 'Drama', 'Romance Film', 'Action']",0.86,10,7.0,398,-0.2184695951508106,1,0.1689070779712153
1039,/m/09q92l,The Perfect Storm,2000.0,22,"['Thriller', 'Disaster', 'Action', 'Drama', 'Adventure']",0.875,8,6.428,2079,2.210075597685046,1,0.4644765970616552
5117,/m/05mk_y,Fair Game,1995.0,28,"['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure']",0.625,4,5.0,265,-0.4124890249256173,0,0.45749674722895384
5519,/m/0fqrrt,Drive,1998.0,22,"['Action/Adventure', 'Action']",0.625,4,7.576,11865,,0,0.4455406593160795
10844,/m/03g_sj5,Nim's Island,2008.0,22,"['Adventure', ""Children's/Family"", ""Children's"", 'Fantasy', 'Family Film', 'Family-Oriented Adventure']",0.5,2,5.903,1075,0.319599586885759,0,0.5406979584305217
5337,/m/03936g,Phenomenon,1996.0,22,"['Drama', 'Fantasy']",0.75,4,6.372,1053,,1,0.4267615078696566
2553,/m/03h44mv,Underworld: Rise of the Lycans,2009.0,22,"['Thriller', 'Horror', 'Gothic Film', 'Action/Adventure', 'Period piece', 'Fantasy', 'Action', 'Costume Horror']",0.6666666666666666,6,6.506,3375,0.2472592378589291,0,0.5501652908479372
586,/m/0db2z1,I Could Never Be Your Woman,2007.0,22,"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",0.8641975308641976,9,5.9,384,-0.4286781612661684,1,0.5312011577551295
933,/m/080pfnc,Burlesque,2010.0,22,"['Romance Film', 'Drama', 'Musical']",0.84375,8,7.189,2123,0.2334528782129692,1,0.5595964257498155
12126,/m/051tnm,High Art,1998.0,22,"['LGBT', 'Indie', 'Gay', 'Gay Interest', 'Drama', 'Addiction Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']",0.5,2,6.4,116,-0.4919083745386995,0,0.4455406593160795
2726,/m/033g3n,Lethal Weapon 3,1992.0,22,"['Thriller', 'Crime Fiction', 'Buddy film', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",0.72,5,6.7,2676,2.1523059195052925,1,0.38987929574535196
327,/m/07yctqp,Our Family Wedding,2010.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.6,10,5.7,119,-0.3308435080410268,0,0.5595964257498155
3068,/m/01zn6d,Red Heat,1988.0,28,"['Thriller', 'Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Action']",0.7999999999999999,5,6.197,1334,-0.2185138469660442,1,0.3922832530569882
5364,/m/03bb5m,Father of the Bride,1991.0,22,"['Romantic comedy', 'Family Film', 'Romance Film', 'Comedy']",0.625,4,6.446,1247,0.2307109689334249,0,0.380835044824336
906,/m/01sxdy,The Phantom of the Opera,2004.0,29,"['Horror', 'Period piece', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']",0.75,8,7.264,1490,0.7676877297569361,1,0.5499298674819529
2559,/m/05t54s,Live Free or Die Hard,2007.0,34,"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action']",0.8333333333333334,6,6.611,5427,2.6632848794397885,1,0.6107920984944816
12522,/m/04s1p0,Raw Deal,1986.0,22,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Indie', 'Action/Adventure', 'Action']",0.5,2,5.814,721,-0.3579524495208454,0,0.3369458844269846
12223,/m/0bjssy,Stick It,2006.0,22,"['Sports', 'Comedy-drama', 'Comedy', 'Teen']",0.5,2,6.827,531,-0.2434658514525588,0,0.5216817030975859
2326,/m/0_92w,Unforgiven,1992.0,22,"['Western', 'Drama']",0.7777777777777778,6,7.913,4033,0.8080984923891856,1,0.38987929574535196
2182,/m/0461xw,The Wild,2006.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Comedy', 'Family Film']",0.8333333333333334,6,5.546,986,0.3383038584893352,1,0.5216817030975859
4185,/m/03rjkb,The Wizard,1989.0,22,"['Adventure', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Family Film', 'Teen']",0.75,4,6.0,287,-0.3897973770334794,1,0.3629976588253093
7636,/m/0834qx,Runaway,1984.0,22,"['Thriller', 'Crime Fiction', 'Science Fiction', 'Action', 'Film adaptation']",0.6666666666666667,3,5.5,215,-0.4518781841320797,0,0.3201014057053488
131,/m/05cql0,I'm Gonna Git You Sucka,1988.0,22,"['Parody', 'Action/Adventure', 'Blaxploitation', 'Comedy', 'Action', 'Slapstick']",0.272189349112426,13,6.4,163,-0.4001231561238605,0,0.3542149625318179
10581,/m/03cc0x9,Sisters,2006.0,22,"['Thriller', 'Mystery', 'Horror', 'Psychological thriller', 'Crime Thriller']",0.5,2,6.735,341,,0,0.5216817030975859
189,/m/07tj4c,Emma,1996.0,22,"['Romantic comedy', 'Costume drama', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",0.7361111111111112,12,6.7,551,-0.3240417758352009,1,0.4267615078696566
1912,/m/055wd4,The Company of Wolves,1984.0,22,"['Cult', 'Fantasy', 'Horror', 'Fairy tale', 'Creature Film']",0.7222222222222222,6,6.281,286,-0.4715670420880498,1,0.3201014057053488
6402,/m/0718c2,Knockaround Guys,2002.0,22,"['Crime Fiction', 'Thriller', 'Gangster Film', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",0.6666666666666667,3,5.95,313,-0.3915269268202395,0,0.48351550967046225
2597,/m/03prz_,Orlando,1993.0,29,"['LGBT', 'Costume drama', 'Period piece', 'Fantasy', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film', 'Feminist Film']",0.56,5,6.9,285,,0,0.4453056867064198
10755,/m/0d413s,Popcorn,2007.0,22,"['Romance Film', 'Comedy']",0.5,2,5.7,126,,0,0.5312011577551295
4,/m/011ywj,Gosford Park,2001.0,22,"['Thriller', 'Ensemble Film', 'LGBT', 'Comedy of manners', 'Comedy-drama', 'Mystery', 'Period piece', 'Drama', 'Comedy', 'Crime Fiction', 'Crime Thriller', 'Whodunit']",0.54820415879017,23,6.853,997,0.2177154212749927,0,0.4739865984400516
11358,/m/02y1v6,The Big Kahuna,2000.0,22,"['Drama', 'Black comedy', 'Comedy-drama', 'Comedy', 'Indie']",0.0,2,6.772,329,-0.4770277921560134,0,0.4644765970616552
1569,/m/04g1v4z,Fair Game,2005.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.2448979591836735,7,5.0,265,,0,0.5121464743623777
6777,/m/03c3fj1,The Jane Austen Book Club,2007.0,22,"['Romantic comedy', 'Ensemble Film', 'Comedy-drama', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.6666666666666667,3,6.557,351,-0.4490077114229638,0,0.5312011577551295
764,/m/07c13r,One Fine Day,1996.0,27,"['Romance Film', 'Comedy']",0.78125,8,6.443,600,0.2985420067246418,1,0.4602395796534858
7923,/m/02gjpk,Pitch Black,2000.0,28,"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Action', 'Adventure']",0.6666666666666667,3,6.838,4121,-0.0680890036711904,0,0.5051259628951675
1063,/m/02bc6c,Fast Times at Ridgemont High,1982.0,22,"['Ensemble Film', 'Sex comedy', 'Screwball comedy', 'Cult', 'Coming of age', 'Comedy', 'Drama', 'Stoner film', 'Romance Film', 'Teen']",0.84375,8,6.802,1122,-0.2838478487512511,1,0.30371329224525895
499,/m/02qzh2,Jersey Girl,2004.0,22,"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Drama', 'Comedy']",0.8641975308641976,9,6.1,951,-0.2093878691941843,1,0.5026023972902381
12535,/m/02vy924,He Was a Quiet Man,2007.0,22,"['Black comedy', 'Drama', 'Indie', 'Comedy']",0.5,2,6.417,289,-0.5071693637814876,0,0.5312011577551295
2590,/m/05mqx7d,The Debt,2010.0,32,"['Thriller', 'Drama']",0.7777777777777778,6,6.565,829,-0.1305251647524342,1,0.6250223491941191
6207,/m/047v2p4,Knowing,2009.0,22,"['Thriller', 'Mystery', 'Science Fiction', 'Drama']",0.4444444444444444,3,6.185,4965,1.0454079053417775,0,0.5501652908479372
3378,/m/01n4z6,Hackers,1995.0,36,"['Thriller', 'Crime Fiction', 'Cult', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Action', 'Teen', 'Suspense']",0.72,5,6.335,1167,-0.445320275128687,1,0.5116711322863735
10249,/m/016kn6,Runaway Train,1985.0,22,"['Thriller', 'Crime Fiction', 'Adventure', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Escape Film', 'Action']",0.5,2,6.957,508,-0.4417130576519354,0,0.32846848556288893
7370,/m/0gfhz5k,The Cold Light of Day,2012.0,22,"['Thriller', 'Action/Adventure', 'Action']",0.6666666666666667,3,5.254,814,-0.3684265036117092,0,0.5783237236621273
8540,/m/035jqw,Zenon: Girl of the 21st Century,1999.0,22,"['Science Fiction', 'Adventure', ""Children's/Family"", ""Children's"", 'Comedy', 'Family Film']",0.5,2,6.1,161,,0,0.4549923580250281
3628,/m/01yfqz,In the Mouth of Madness,1995.0,22,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Suspense']",0.7999999999999999,5,7.21,1508,-0.4338863072221738,1,0.41744706903379997
120,/m/06ztvyx,Kung Fu Panda 2,2011.0,22,"['LGBT', 'Wuxia', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",0.9112426035502958,13,6.975,6480,,1,0.5689847377674794
4529,/m/0289q2y,The Train Robbers,1973.0,22,"['Action/Adventure', 'Western']",0.75,4,6.4,123,,1,0.23625010706348093
2207,/m/04jplwp,Nine,2009.0,34,"['Romantic drama', 'Musical', 'Drama', 'Romance Film']",0.8333333333333334,6,5.5,549,-0.0613822160831385,1,0.6287865310111093
3467,/m/0h63gl9,Magic Mike,2012.0,23,"['Biographical film', 'Drama', 'Comedy film']",0.7999999999999999,5,6.2,2803,0.806013183474239,1,0.5849277053880109
3948,/m/0gy0p_h,Lay the Favorite,2012.0,22,['Comedy'],0.625,4,5.268,211,,0,0.5783237236621273
383,/m/03lvwp,The Portrait of a Lady,1996.0,29,"['Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Feminist Film']",0.86,10,6.0,209,-0.4773258800563871,1,0.4737494420585036
10914,/m/0qkl7,Death Becomes Her,1992.0,22,"['Horror', 'Fantasy', 'Comedy', 'Black comedy', 'Fantasy Comedy', 'Slapstick']",0.5,2,6.8,2394,0.7243011896474816,0,0.38987929574535196
3313,/m/0fn46x,Gossip,2000.0,29,"['Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Teen']",0.7999999999999999,5,5.783,212,-0.4037511683157302,1,0.5119088060166986
3861,/m/075pz1,The Magic Roundabout,2005.0,29,"['Computer Animation', 'Family Film', 'Fantasy', 'Adventure', 'Animation']",0.625,4,5.3,156,-0.287168694475272,0,0.5593619850130132
8749,/m/0bnfm4,Captain Ron,1992.0,22,"['Adventure', 'Action/Adventure', 'Comedy', 'Family Film', 'Action', 'Domestic Comedy']",0.5,2,5.605,267,-0.321673419014632,0,0.38987929574535196
3746,/m/0b76d_m,Anonymous,2011.0,40,"['Thriller', 'Drama']",0.72,5,6.415,688,-0.3805684344157481,1,0.6827035196817363
8923,/m/06w6nzk,I Hate Valentine's Day,2009.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.5,2,5.4,252,-0.4914445903794916,0,0.5501652908479372
781,/m/0322yj,The Terminal,2004.0,36,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Comedy of Errors']",0.78125,8,7.332,7358,1.306343240077074,1,0.5963705597279507
7455,/m/0gkxx_0,The Tall Man,2012.0,22,"['Thriller', 'Drama', 'Crime', 'Mystery']",0.6666666666666667,3,5.994,1080,,0,0.5783237236621273
5262,/m/032xjj,Problem Child 2,1991.0,22,"['Black comedy', 'Family Film', ""Children's/Family"", 'Comedy', 'Slapstick']",0.5,4,5.82,563,-0.3002866705021951,0,0.380835044824336
3407,/m/04n7pg2,"Bright Lights, Big City",1988.0,22,"['Japanese Movies', 'Drama']",0.7999999999999999,5,5.697,104,-0.3745905532693153,1,0.3542149625318179
11928,/m/02pv6bc,Cabin Fever 2: Spring Fever,2008.0,22,"['Horror', 'Horror Comedy', 'Teen']",0.5,2,4.497,340,,0,0.5406979584305217
9200,/m/0gy66z9,"Farewell, My Queen",2012.0,37,"['Historical fiction', 'Drama']",0.0,2,5.9,280,,0,0.6732652834858648
11839,/m/0ch2ftv,DC Showcase: Jonah Hex,2010.0,22,"['Short Film', 'Western']",0.5,2,7.058,137,,0,0.5595964257498155
4632,/m/0455gj,Atlantis: Milo's Return,2003.0,22,"['Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Action', 'Mythological Fantasy']",0.75,4,6.3,3746,,1,0.4930564233832018
602,/m/02ntb8,Starsky & Hutch,2004.0,29,"['Thriller', 'Parody', 'Buddy film', 'Crime Fiction', 'Comedy', 'Action']",0.7407407407407407,9,5.791,2139,0.899969816634339,1,0.5499298674819529
934,/m/0ptdz,The Family Man,2000.0,29,"['Romantic comedy', 'Comedy-drama', 'Christmas movie', 'Fantasy', 'Comedy', 'Drama', 'Romantic drama', 'Time travel', 'Romance Film']",0.84375,8,6.765,1764,0.5235675556407021,1,0.5119088060166986
1526,/m/0d1_bp,The Anderson Tapes,1971.0,22,"['Crime Fiction', 'Thriller', 'Crime Comedy', 'Heist', 'Caper story', 'Crime Thriller']",0.6938775510204083,7,6.119,139,,1,0.2227484558807899
8879,/m/06j_4y,Girlfight,2000.0,27,"['Boxing', 'Sports', 'Drama', 'Coming of age', 'Feminist Film', 'Teen']",0.5,2,6.2,155,-0.4940840887876827,0,0.4983412324105107
4976,/m/05smr2,Miss Congeniality 2: Armed and Fabulous,2005.0,22,"['Action/Adventure', 'Romantic comedy', 'Action', 'Comedy']",0.625,4,5.75,1737,0.3304907837887209,0,0.5121464743623777
10535,/m/05b6mvx,The King of Fighters,2010.0,21,"['Thriller', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Chinese Movies']",0.5,2,5.0,140,,0,0.5528974785730487
2389,/m/01jvb5,Ride with the Devil,1999.0,22,"['War film', 'Period piece', 'Action/Adventure', 'Western', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.8333333333333334,6,6.4,168,-0.5026081195018757,1,0.4549923580250281
11184,/m/0bt3fx,The Handmaid's Tale,1990.0,22,"['Science Fiction', 'Indie', 'Drama', 'Film adaptation', 'Feminist Film', 'Dystopia']",0.0,2,6.1,195,,0,0.3718727211769197
5253,/m/03m741n,Hamlet 2,2008.0,27,"['Parody', 'Musical', 'Musical comedy', 'Comedy', 'Indie']",0.75,4,5.9,164,-0.4671356262842969,1,0.5741616365234394
2301,/m/083prv,Foodfight!,2009.0,22,"[""Children's/Family"", 'Computer Animation', 'Animation', ""Children's"", 'Comedy', 'Family Film', 'Action', ""Children's Fantasy""]",0.8333333333333333,6,1.9,122,,1,0.5501652908479372
8539,/m/04g01v,American Ninja,1985.0,22,"['Action/Adventure', 'Action', 'Martial Arts Film']",0.5,2,5.918,384,,0,0.32846848556288893
1996,/m/05h43ls,Sex and the City 2,2010.0,22,"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Drama', 'Comedy']",0.7777777777777778,6,6.1,1537,2.0152321349487656,1,0.5595964257498155
2349,/m/0927t4,Flight of the Phoenix,2004.0,22,"['Adventure', 'Action/Adventure', 'Drama', 'Film adaptation', 'Disaster', 'Action', 'Airplanes and airports']",0.7777777777777778,6,5.974,794,,1,0.5026023972902381
11555,/m/02rw0h,Hard Boiled,1992.0,31,"['Thriller', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Chinese Movies']",0.0,2,7.558,711,,0,0.4492843481106251
2156,/m/03tv11,Swordfish,2001.0,28,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Caper story', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action']",0.7777777777777778,6,6.234,2478,0.7082422373186743,1,0.5146683760487001
5373,/m/05spkm,A Lot Like Love,2005.0,28,"['Romantic comedy', 'Drama', 'Romance Film', 'Comedy-drama', 'Comedy']",0.75,4,6.799,1202,-0.1532600226569807,1,0.5526623224607519
10365,/m/0d4m9r,One Missed Call,2005.0,21,"['Japanese Movies', 'Horror', 'World cinema', 'Supernatural']",0.0,2,6.2,382,-0.3736270096803313,0,0.5053637426820949
7354,/m/06v360,Guarding Tess,1994.0,22,"['Thriller', 'Political cinema', 'Comedy of manners', 'Comedy', 'Comedy Thriller']",0.6666666666666667,3,6.0,290,-0.2841337326756748,0,0.4081911632681576
288,/m/02wgbb,The Flintstones in Viva Rock Vegas,2000.0,22,"['Family Film', 'Fantasy', 'Comedy', 'Slapstick']",0.8760330578512396,11,4.8,694,-0.0161591346904509,1,0.4644765970616552
4058,/m/0cw3yd,Away From Her,2007.0,22,"['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama', 'Indie']",0.75,4,7.0,202,-0.4318383957213343,1,0.5312011577551295
5847,/m/02k7v1,All Dogs Go to Heaven,1989.0,22,"['Heaven-Can-Wait Fantasies', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', 'Musical', 'Drama', 'Comedy', 'Animated Musical', 'Music', 'Family Film', 'Action', 'Family-Oriented Adventure']",0.6666666666666667,3,6.722,943,-0.2837887553798994,0,0.3629976588253093
2108,/m/04b7hj,"Me, Myself & Irene",2000.0,28,"['Gross out', 'Gross-out film', 'Comedy', 'Slapstick']",0.6111111111111112,6,6.59,3555,0.7263546078203961,0,0.5051259628951675
11398,/m/02vztbf,Shinjuku Incident,2009.0,46,"['Thriller', 'Crime Fiction', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Chinese Movies']",0.5,2,6.6,234,,0,0.7011312338985596
1838,/m/02rfs1,Babe: Pig in the City,1998.0,22,"['Adventure', 'World cinema', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Drama', 'Family Film', ""Children's Fantasy""]",0.8333333333333334,6,5.551,1134,0.0637420569974724,1,0.4455406593160795
4679,/m/09v42sf,Kaboom,2010.0,22,"['Thriller', 'LGBT', 'Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Comedy', 'Black comedy']",0.75,4,5.6,296,-0.5033947550492421,1,0.5595964257498155
2777,/m/02rntpp,Space Chimps,2008.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animal Picture', 'Animation', 'Comedy', 'Family Film']",0.7999999999999999,5,4.846,422,0.0282141332549823,1,0.5406979584305217
12252,/m/02w2j8y,Miami Supercops,1985.0,29,"['Action', 'Comedy']",0.0,2,6.458,381,,0,0.3716505581730266
2641,/m/0127ps,Conspiracy Theory,1997.0,22,"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Chase Movie', 'Action/Adventure', 'Mystery', 'Suspense', 'Romance Film', 'Action']",0.7999999999999999,5,6.603,1335,0.6247526632876133,1,0.43612818524920666
11907,/m/02v_r6,Cocktail,1988.0,22,"['Drama', 'Romantic drama', 'Romance Film', 'Buddy film']",0.5,2,6.1,1331,0.9101896625676252,0,0.3542149625318179
35,/m/04gv3db,Night at the Museum: Battle of the Smithsonian,2009.0,22,"['Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', 'Comedy', 'Adventure Comedy', 'Family Film', 'Action']",0.8177777777777777,15,6.133,6490,2.9078167227691507,1,0.5501652908479372
12178,/m/0c7rtf,California Split,1974.0,22,"['Buddy film', 'Indie', 'Comedy-drama', 'Addiction Drama', 'Drama', 'Comedy', 'Black comedy']",0.0,2,6.6,108,,0,0.24320944064315422
2503,/m/0dscbc2,Trust,2011.0,22,"['Crime Fiction', 'Drama', 'Indie']",0.8333333333333334,6,6.565,881,-0.506866943304286,1,0.5689847377674794
4329,/m/07w8vr,The Duellists,1977.0,22,"['Costume drama', 'Period piece', 'Drama', 'War film']",0.625,4,7.296,483,,0,0.2649093272836742
9129,/m/04w1ls,The Chronicles of Riddick: Dark Fury,2004.0,22,"['Thriller', 'Action/Adventure', 'Science Fiction', 'Animation', 'Short Film', 'Anime', 'Action']",0.5,2,6.0,291,,0,0.5026023972902381
7744,/m/03f7xg,Dead Ringers,1988.0,22,"['Thriller', 'Horror', 'Psychological thriller', 'Drama', 'Medical fiction', 'Crime Thriller']",0.4444444444444444,3,7.124,795,-0.4413946628647505,0,0.3542149625318179
1680,/m/02c7k4,A Bug's Life,1998.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film', 'Family-Oriented Adventure', 'Comedy']",0.6122448979591837,7,6.967,8638,2.4968205059973645,0,0.4455406593160795
7165,/m/03d8jd1,Batman: Gotham Knight,2008.0,22,"['Japanese Movies', 'Superhero movie', 'Superhero', 'Animation', 'Action/Adventure', 'Anime', 'Action']",0.6666666666666667,3,6.674,618,-0.4412357962022136,0,0.5406979584305217
1767,/m/07s7cs5,Bent,1997.0,22,"['LGBT', 'Drama', 'War film']",0.5,6,6.915,130,-0.5037577158461635,0,0.43612818524920666
5802,/m/09vn12,Transylvania 6-5000,1985.0,22,"['Parody', 'Horror', 'Comedy', 'Monster']",0.4444444444444444,3,5.383,124,-0.4483535419316244,0,0.32846848556288893
3207,/m/070g7,Stargate,1994.0,31,"['Thriller', 'Science Fiction', 'Action', 'Sci-Fi Adventure', 'Adventure']",0.7999999999999999,5,6.984,3140,1.117413182467946,1,0.4682450263798602
5441,/m/04043ls,Armored,2009.0,22,"['Thriller', 'Crime Thriller', 'Action', 'Drama', 'Heist']",0.625,4,5.676,592,,0,0.5501652908479372
7982,/m/0551gb1,Chouchou,2003.0,24,['Comedy'],0.6666666666666667,3,5.295,435,,0,0.5066254214818421
1718,/m/02d4bc,Pieces of April,2003.0,31,"['Indie', 'Comedy-drama', 'Holiday Film', 'Drama', 'Comedy', 'Domestic Comedy']",0.7777777777777778,6,6.5,206,-0.4808052369070602,1,0.5539098508794055
7535,/m/07f_7h,Silent Hill,2006.0,22,"['Japanese Movies', 'Gothic Film', 'Horror', 'Adventure']",0.4444444444444444,3,6.551,3971,0.2991861302601687,0,0.5216817030975859
2466,/m/0yx1m,Broadcast News,1987.0,22,"['Parody', 'Media Satire', 'Comedy-drama', 'Workplace Comedy', 'Satire', 'Drama', 'Comedy', 'Romance Film', 'Romantic comedy']",0.7222222222222222,6,6.7,364,0.0488546036771071,1,0.34552949818361606
8480,/m/0dxmb4,Braddock: Missing in Action III,1988.0,22,"['Action', 'Adventure']",0.5,2,5.7,218,-0.4566463833697066,0,0.3542149625318179
2038,/m/02p14v,Possession,2002.0,29,"['Thriller', 'Mystery', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.6666666666666666,6,5.9,159,-0.3853573291491765,0,0.5309642708122716
9107,/m/06zxgx,Frankenhooker,1990.0,22,"['Science Fiction', 'Horror', 'Cult', 'Comedy', 'Splatter film', 'Monster', 'Black comedy', 'Horror Comedy']",0.5,2,6.2,267,,0,0.3718727211769197
11521,/m/0b6dk8n,14 Blades,2010.0,28,"['Wuxia', 'Adventure', 'World cinema', 'History', 'Action/Adventure', 'Martial Arts Film', 'Action', 'Chinese Movies']",0.0,2,6.324,179,,0,0.5992551010053707
2851,/m/0cmdkgj,A Turtle's Tale: Sammy's Adventures,2009.0,22,"['Family Film', 'Adventure']",0.7999999999999999,5,6.0,603,0.0345876844997311,1,0.5501652908479372
1689,/m/0296vv,Legally Blonde,2001.0,22,"['Romantic comedy', 'Comedy of manners', 'Comedy', 'Courtroom Comedy', 'Political cinema', 'Romance Film']",0.8163265306122449,7,6.75,3672,0.6643729621605282,1,0.4739865984400516
4539,/m/0ds27b,My Life,1993.0,22,"['Family Drama', 'Drama', 'Melodrama']",0.75,4,6.622,196,-0.2806101240097681,1,0.39899992150023394
5293,/m/04fyc2,Hide and Seek,2005.0,22,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Short Film', 'Mystery', 'Suspense', 'Crime Thriller']",0.75,4,6.329,1463,0.5062527844208384,1,0.5121464743623777
2435,/m/0b6l1st,The Losers,2010.0,22,"['Thriller', 'Crime Fiction', 'Superhero movie', 'Action/Adventure', 'Mystery', 'Drama', 'Action']",0.7222222222222222,6,6.275,1692,-0.26493959876916,1,0.5595964257498155
11381,/m/047f2x7,Death of a Salesman,1985.0,22,"['Television movie', 'Drama', 'Film adaptation']",0.5,2,6.9,151,,0,0.32846848556288893
93,/m/06sqgj,The Fighting Temptations,2003.0,22,"['Romantic comedy', 'Comedy film', 'Comedy of manners', 'Comedy-drama', 'Musical comedy', 'Musical', 'Drama', 'Comedy', 'Music', 'Romance Film']",0.3905325443786982,13,5.7,120,,0,0.4930564233832018
12549,/m/0bh4wr,Alone in the Dark,1982.0,22,"['Thriller', 'Black comedy', 'Horror', 'Slasher', 'Indie']",0.5,2,5.9,131,,0,0.30371329224525895
370,/m/05zlld0,Transformers,2007.0,27,"['Thriller', 'Science Fiction', 'Doomsday film', 'Alien Film', 'Disaster', 'Action']",0.7799999999999999,10,6.789,10605,5.360217348203717,1,0.5647998381831161
26,/m/08q6ms,A Cock and Bull Story,2006.0,22,"['Mockumentary', 'Comedy', 'Indie']",0.671280276816609,17,6.3,120,-0.4753485548310799,1,0.5216817030975859
7301,/m/04p__8w,The Pebble and the Penguin,1995.0,22,"['Adventure', 'Animation', 'Musical', ""Children's"", 'Music', 'Family Film']",0.6666666666666667,3,5.2,108,-0.4749191832382028,0,0.41744706903379997
3758,/m/08tsm1,The Boxer,1997.0,22,"['Boxing', 'Sports', 'Drama', 'Romantic drama', 'Romance Film', 'Political drama']",0.72,5,6.7,246,-0.3711468078850494,1,0.43612818524920666
