,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,gender_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
8231,/m/0djqxp,Boys,1996.0,27,"['Thriller', 'Mystery', 'Romance Film', 'Drama', 'Teen']",0.42,10,5.2,39,-0.7556545244940014,0,0.4938004053467258
5602,/m/04x4st,Mr. Saturday Night,1992.0,22,"['Drama', 'Comedy-drama', 'Comedy']",0.4444444444444444,12,5.8,51,-0.2146051984202076,1,0.4993289500964779
16495,/m/04cqybk,Fireball 500,1966.0,22,"['Sports', 'Drama', 'Comedy', 'Auto racing']",0.4444444444444444,6,4.9,16,-0.6931124602294954,1,0.47805614770031457
5492,/m/03dbyz,The Black Cauldron,1985.0,22,"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Costume drama', 'Animation', 'Fantasy', 'Sword and sorcery', 'Family Film', 'Action', 'Sword and sorcery films']",0.375,12,6.442,1163,0.119986730713289,0,0.4935982091450592
238,/m/03n3gl,Team America: World Police,2004.0,40,"['Parody', 'Cult', 'Adventure', 'Political satire', 'Supermarionation', 'Musical', 'Satire', 'Adventure Comedy', 'Comedy', 'Political cinema', 'Black comedy', 'Action']",0.1652892561983472,22,6.709,1717,1.3685403081021954,0,0.4774753569466505
1097,/m/0640fwh,The Roommate,2011.0,22,"['Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",0.4567474048442905,17,5.369,900,0.9295186233118656,1,0.5148803709719622
621,/m/061dj0,Jeffrey,1995.0,22,"['LGBT', 'Romantic comedy', 'Sex comedy', 'Indie', 'Gay', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Romance Film']",0.4653739612188365,19,6.3,56,-0.6303968471640075,1,0.5017851237094733
62,/m/02q_76b,First Sunday,2008.0,22,"['Crime Fiction', 'Heist', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Religious Film']",0.4591836734693877,28,5.6,217,0.8501034591887556,1,0.51242602574333
12282,/m/032z3r,Birthday Girl,2002.0,28,"['Crime Fiction', 'Thriller', 'Indie', 'Erotic thriller', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",0.375,8,5.871,371,-0.0957413000403591,0,0.4969517343999823
7159,/m/04rq8l,Stage Beauty,2004.0,22,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.396694214876033,11,6.651,120,-0.6866599183382354,0,0.5091526535875769
880,/m/07n9_3x,Desert Flower,2009.0,34,"['Biography', 'Indie', 'World cinema', 'Drama', 'Film adaptation', 'Biographical film', 'Political drama']",0.4938271604938271,18,7.572,388,-0.1606469919025971,1,0.4921189147446869
19135,/m/027h4mf,Cohen and Tate,1989.0,22,"['Crime Fiction', 'Thriller', 'Action']",0.3199999999999998,5,6.5,49,-0.7747134034219568,0,0.4968728088695325
22924,/m/05p4gqq,Bandido,1956.0,22,"['Western', 'Action']",0.375,4,4.0,3,-0.7078664267934269,0,0.46989124281691547
27061,/m/0983w1,Girl Shy,1924.0,29,"['Romantic comedy', 'Silent film', 'Indie', 'Chase Movie', 'Black-and-white', 'Comedy', 'Romance Film']",0.5,2,6.9,58,-0.7120818458116932,1,0.43175874132219544
11484,/m/091ckd,Zero Effect,1998.0,22,"['Thriller', 'Indie', 'Comedy Thriller', 'Mystery', 'Comedy', 'Black comedy', 'Crime Thriller']",0.46875,8,6.266,158,-0.6894251910600278,1,0.5042412111701976
10015,/m/02mkys,Child's Play 3,1991.0,22,"['Cult', 'Supernatural', 'Horror', 'Slasher', 'Comedy']",0.345679012345679,9,5.87,1438,0.0892800588792015,0,0.49851022690192875
8359,/m/03ns5_x,Solace,2006.0,22,"['Romance Film', 'Drama']",0.48,10,5.5,2,-0.7123874636905175,1,0.5107894553279502
22992,/m/07714y,Sex is Zero,2002.0,22,"['Gross out', 'Gross-out film', 'Comedy-drama', 'Comedy', 'World cinema']",0.375,4,6.146,96,0.2282115438038866,0,0.5075156555894659
4766,/m/08s6mr,Fantastic Mr. Fox,2009.0,29,"['Adventure', ""Children's/Family"", 'Stop motion', 'Animation', 'Comedy', 'Family Film']",0.2603550295857988,13,7.788,4938,1.1815275009300257,0,0.5009220318129801
12834,/m/03rhsf,Lambada,1990.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Musical']",0.375,8,5.694,31,-0.5977128065768316,0,0.49769151169622355
508,/m/04wfc4,Tapeheads,1988.0,22,"['Media Satire', 'Indie', 'Drama', 'Comedy', 'Political cinema', 'Political drama']",0.4549999999999999,20,5.2,52,-0.7629288201686821,1,0.4960541228117615
9232,/m/07l50vn,The Secret in Their Eyes,2009.0,21,"['Thriller', 'Crime Fiction', 'World cinema', 'Mystery', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",0.345679012345679,9,7.989,2335,0.6543579899783455,0,0.515003560635148
15656,/m/02p_006,Destination Gobi,1953.0,22,"['Action', 'Adventure', 'War film']",0.0,7,6.0,16,-0.7268358123756248,0,0.4674447110853069
22011,/m/0fnn52,Bug,1975.0,22,"['Natural horror films', 'Horror']",0.375,4,6.1,489,-0.6255804780104973,0,0.4854147263737702
4698,/m/03mc6yp,The Baader Meinhof Complex,2008.0,28,"['Thriller', 'Period piece', 'Drama', 'World cinema', 'Political thriller']",0.4733727810650887,13,6.958,529,-0.0819261494459856,1,0.5018640511989129
957,/m/0nrnk,Office Space,1999.0,22,"['Crime Fiction', 'Black comedy', 'Comedy', 'Workplace Comedy']",0.2777777777777777,18,7.385,2713,-0.320983278593093,0,0.5050598673593412
24704,/m/09v5wvp,Totally Spies! The Movie,2009.0,24,"['Crime Fiction', 'Adventure', 'Animation', 'Mystery', 'Comedy', 'Family Film']",0.4444444444444444,3,6.3,65,-0.7273946926290665,1,0.5097245772945603
322,/m/0fsd9t,Mansfield Park,1999.0,22,"['Romantic comedy', 'Costume drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.4444444444444444,21,6.7,284,-0.5760988778735247,1,0.5050598673593412
19330,/m/0gy5dn,The Tall Men,1955.0,22,"['Action/Adventure', 'Western']",0.3199999999999998,5,6.331,59,-0.5244956994988488,0,0.46907556560110086
28,/m/078sj4,Syriana,2005.0,45,"['Thriller', 'Drama', 'Docudrama', 'Political thriller']",0.2571166207529842,33,6.42,1250,3.184003163228541,0,0.46951292382630505
10125,/m/07qc08,Rollover,1981.0,22,"['Thriller', 'Crime Thriller', 'Drama', 'Political drama', 'Political thriller']",0.4444444444444444,9,5.2,20,-0.3199947206791194,1,0.49032415858991135
6355,/m/0fmglc,September Dawn,2007.0,22,"['Western', 'Action/Adventure', 'Revisionist Western', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",0.2975206611570247,11,5.1,39,-0.7324610782845501,0,0.5116077716422283
9071,/m/0g_swk,Gray Matters,2007.0,22,"['Romantic comedy', 'LGBT', 'Romance Film', 'Comedy', 'Indie']",0.5,10,5.808,112,-0.7749076499303186,1,0.5116077716422283
197,/m/03m8y5,Celebrity,1998.0,22,"['Parody', 'Indie', 'Comedy-drama', 'Black-and-white', 'Drama', 'Comedy']",0.4958677685950414,22,6.0,421,-0.5633340410817423,1,0.5042412111701976
5410,/m/0bcs_f,RV,2006.0,22,"['Road movie', 'Family Film', 'Comedy', 'Adventure']",0.4444444444444444,12,5.9,1581,2.9122584103880924,1,0.5107894553279502
2403,/m/0234j5,Jackie Brown,1997.0,22,"['Thriller', 'Crime Fiction', 'Indie', 'Action/Adventure', 'Blaxploitation', 'Drama', 'Comedy', 'Crime Thriller', 'Action']",0.4977777777777777,15,7.356,5899,0.8949691755007269,1,0.5034225322391779
4613,/m/04yfgfc,Is Anybody There?,2009.0,22,"['Thriller', 'Crime Fiction', 'Indie', 'Period piece', 'Drama', 'Crime Thriller']",0.4970414201183432,13,6.213,61,-0.6403071286591905,1,0.5132442132509709
23295,/m/01fd7j,A Man and a Woman,1966.0,24,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",0.5,4,7.293,239,-0.1872621780375554,1,0.4745425663814074
14424,/m/05c4frl,The Duchess of Langeais,2007.0,29,"['Art film', 'World cinema', 'Period piece', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']",0.489795918367347,7,5.3,19,-0.7359919132542497,1,0.4992845789458561
10503,/m/083gcx,Keeping Mum,2005.0,22,"['Black comedy', 'Comedy']",0.4938271604938271,9,6.634,516,0.0056256164661818,1,0.509971081182114
28836,/m/0gv67f,Payment on Demand,1951.0,22,"['Romance Film', 'Melodrama', 'Drama', 'Marriage Drama', 'Black-and-white']",0.5,2,6.7,18,-0.7099741363025601,1,0.4658145519169024
5496,/m/09z2yf,The Three Burials of Melquiades Estrada,2005.0,27,"['Crime Fiction', 'Action/Adventure', 'Western', 'Drama']",0.4444444444444444,12,7.0,535,-0.3961208462674175,1,0.5011686302833265
136,/m/06gjk9,Match Point,2005.0,22,"['Crime Fiction', 'Thriller', 'Sports', 'Drama', 'Romantic drama', 'Romance Film']",0.46875,24,7.352,3814,2.818600272794445,1,0.509971081182114
4429,/m/06w4_4z,Stone,2010.0,22,"['Thriller', 'Drama']",0.4970414201183432,13,5.2,632,-0.3778110051448177,1,0.5140623297862941
9664,/m/04jmkts,Nobody Runs Forever,1968.0,22,"['Thriller', 'Political thriller', 'Psychological thriller', 'Detective', 'Spy']",0.4444444444444444,9,5.9,15,-0.7582406840617076,1,0.47969067723434716
27902,/m/0d19ty,Pardners,1956.0,22,['Comedy'],0.0,2,6.8,49,-0.6256657559372368,0,0.46989124281691547
11379,/m/03bzrpp,Cujo,1983.0,22,"['Thriller', 'Natural horror films', 'Horror', 'Film adaptation']",0.375,8,6.097,918,0.114399614346479,0,0.49196109767293844
7285,/m/0cchnx,3 Ninjas: High Noon at Mega Mountain,1998.0,22,"['Adventure', ""Children's/Family"", 'Action/Adventure', 'Martial Arts Film', 'Adventure Comedy', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']",0.1799999999999999,10,4.9,185,-0.7615790851532236,0,0.5042412111701976
29764,/m/02x6yb5,Jail Breakers,2002.0,22,"['Action/Adventure', 'Action', 'Comedy', 'World cinema']",0.0,2,6.2,10,-0.0271727462847692,0,0.5075156555894659
7231,/m/07b506,Cimarron,1931.0,22,"['Action/Adventure', 'Western', 'Drama', 'Black-and-white', 'Film adaptation']",0.4958677685950414,11,5.468,109,-0.7191215955721977,1,0.44955876115245275
10011,/m/02q25p8,Mr. Wrong,1996.0,22,"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy', 'Slapstick']",0.4938271604938271,9,4.0,50,-0.2568153272132417,1,0.5026038349556743
8981,/m/02862zk,Harriet the Spy,1996.0,22,"['Adventure', 'Comedy-drama', 'Drama', 'Comedy', 'Family Film', 'Spy']",0.42,10,6.0,170,0.3426180159596302,0,0.5026038349556743
16063,/m/06cs3l,Old Gringo,1989.0,22,"['Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.4444444444444444,6,5.8,26,-0.6267509734092993,1,0.4968728088695325
11874,/m/0brfmn,Night Crossing,1982.0,22,"['Adventure', 'Family Drama', 'Docudrama', 'Action/Adventure', 'Drama', 'Escape Film', 'Family Film']",0.46875,8,6.0,32,-0.4401873191335255,1,0.49114260438996665
13138,/m/0gg285,Playing God,1997.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller', 'Neo-noir']",0.21875,8,5.5,92,-0.6017677867472625,0,0.5034225322391779
20980,/m/0dgs73j,Confessions,2010.0,21,"['Crime Fiction', 'Thriller', 'Japanese Movies', 'Drama', 'World cinema']",0.375,4,6.6,23,1.115153494315345,0,0.5158215097098433
15126,/m/03m4l2p,The Fantasticks,1995.0,22,"['Romantic comedy', 'Musical', 'Comedy', 'Romance Film', 'Musical comedy']",0.2448979591836735,7,5.5,22,-0.7753272105852066,0,0.5017851237094733
1617,/m/0fx7rm,Matinee,1993.0,22,"['Parody', 'Period piece', 'Drama', 'Comedy', 'Coming of age', 'Family Film']",0.46875,16,6.6,252,-0.3755693717734743,1,0.5001476768895283
25317,/m/0kv566,The Old Garden,2006.0,22,"['History', 'Romance Film', 'Drama']",0.4444444444444444,3,6.6,13,-0.7109196547883572,1,0.5107894553279502
8915,/m/026g2gb,Down in the Delta,1998.0,22,"['Drama', 'Americana', 'Coming of age', 'Indie', 'Childhood Drama']",0.48,10,6.4,22,-0.5382842086450268,1,0.5042412111701976
1044,/m/02zk08,Fame,1980.0,22,"['LGBT', 'Musical', 'Drama', 'Teen']",0.4567474048442905,17,6.457,409,0.1163672454816351,1,0.48950576465716544
8440,/m/099zqx,Career Opportunities,1991.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Teen']",0.3199999999999998,10,6.892,563,-0.299519376652646,0,0.49851022690192875
5535,/m/07g1v6,Zapped!,1982.0,22,"['Parody', 'Sex comedy', 'Indie', 'Science Fiction', 'Comedy', 'Fantasy Comedy', 'Teen']",0.4444444444444444,12,5.3,118,-0.0651091146603243,1,0.49114260438996665
9555,/m/0dnv98,Treasure Island,1934.0,22,"['Swashbuckler films', 'Adventure', 'Black-and-white', 'Action/Adventure', 'Drama', 'Family Film']",0.0,9,6.5,60,-0.7283533632222006,0,0.451991131366954
3912,/m/07rm73,Once Upon a Forest,1993.0,22,"['Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Drama', 'Family Film', 'Family-Oriented Adventure']",0.4591836734693877,14,6.6,116,-0.4999597687946502,1,0.5001476768895283
28341,/m/0869k5,The President's Last Bang,2005.0,22,"['World cinema', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Black comedy']",0.0,2,6.7,42,-0.512367011591113,0,0.509971081182114
13392,/m/064l2zh,Santa Fe,1951.0,22,"['Action/Adventure', 'Western', 'Action']",0.375,8,6.8,22,-0.7321050861484575,0,0.4658145519169024
8457,/m/0dxmnh,The Born Losers,1967.0,22,"['Crime Fiction', 'Thriller', 'Biker Film', 'Outlaw biker film', 'Indie', 'Action/Adventure', 'Drama', 'Action Thrillers', 'Action']",0.3199999999999998,10,6.1,53,0.740130005981001,0,0.47887335592260366
26455,/m/02vz5rp,Trapeze,1956.0,29,['Drama'],0.4444444444444444,3,6.3,81,-0.4612644142248563,1,0.45763133856478055
5639,/m/0kv15j,The Proud and Profane,1956.0,29,"['Epic', 'Black-and-white', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",0.4444444444444444,12,6.0,6,-0.6130194988824382,1,0.45763133856478055
3356,/m/0bq8tc,Wildcats,1986.0,22,"['Sports', 'Comedy']",0.48,15,6.279,170,0.3306249802359023,1,0.49441681856070685
5585,/m/06zl9w,Helen of Troy,1956.0,22,"['Adventure', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Romance Film', 'Action']",0.4444444444444444,12,6.3,35,-0.6425274320103015,1,0.46989124281691547
14165,/m/07ctt5,New Waterford Girl,1999.0,22,"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']",0.489795918367347,7,7.0,18,-0.744773727078243,1,0.5050598673593412
13986,/m/07mn2j,Terror Train,1980.0,22,"['Thriller', 'Horror', 'Slasher', 'Teen', 'Indie']",0.4081632653061224,7,5.8,227,-0.4401873191335255,0,0.48950576465716544
25186,/m/02qdt7z,The Squeeze,1987.0,22,"['Thriller', 'Comedy']",0.4444444444444444,3,4.9,21,-0.6834612162329848,1,0.49523545791245555
24232,/m/04161d3,Forever the Moment,2008.0,22,"['Sports', 'Inspirational Drama', 'Drama']",0.0,3,6.8,16,0.3716336724545403,0,0.51242602574333
6721,/m/0gxfz,The Philadelphia Story,1940.0,29,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",0.4628099173553719,11,7.645,781,-0.6509582700468338,1,0.4446575350122699
3141,/m/02rdvz1,Feast of Love,2007.0,22,"['Drama', 'Romantic drama', 'Romance Film', 'Ensemble Film', 'Film adaptation']",0.48,15,6.251,221,-0.535388005008527,1,0.5116077716422283
12758,/m/027lvw8,Million Dollar Mystery,1987.0,22,"['Thriller', 'Comedy']",0.21875,8,4.6,9,-0.7357289554158903,0,0.49523545791245555
21957,/m/05b5gsr,Fathom,1967.0,22,"['Parody', 'Action/Adventure', 'Action', 'Adventure', 'Comedy']",0.375,4,6.4,27,-0.7352666504121571,0,0.47887335592260366
9748,/m/06v10t,Clash by Night,1952.0,22,"['Family Drama', 'Drama', 'Black-and-white', 'Film noir', 'Melodrama']",0.345679012345679,9,6.6,101,-0.7141895553208263,0,0.4666295424250447
827,/m/02v5k3,Cool World,1992.0,22,"['Fantasy Comedy', 'Superhero movie', 'Animation', 'Action/Adventure', 'Erotic thriller', 'Fantasy', 'Comedy', 'Action']",0.4753086419753085,18,5.5,650,-0.1826003882994451,1,0.4993289500964779
433,/m/0g56wp_,"Peace, Love & Misunderstanding",2011.0,22,"['Drama', 'Comedy']",0.4949999999999999,20,5.9,145,-0.754541148022897,1,0.5148803709719622
1007,/m/01vg4x,Panic,2000.0,22,"['Thriller', 'Crime Fiction', 'Drama', 'Comedy', 'Indie']",0.4753086419753085,18,7.6,66,-0.7445769513184702,1,0.505878496417703
7885,/m/03h2ty6,Hangman's Curse,2003.0,22,"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Teen']",0.42,10,5.2,38,-0.7703218220429173,0,0.5083341769283426
22852,/m/0bhc1sy,Lure of the Wilderness,1952.0,22,"['Romance Film', 'Drama', 'Adventure']",0.5,4,5.5,9,-0.6931124602294954,1,0.4666295424250447
6292,/m/03s5d2,All the Real Girls,2003.0,22,"['Romantic drama', 'Romance Film', 'Coming of age', 'Drama', 'Indie']",0.4628099173553719,11,5.8,90,-0.7542903305913101,1,0.5083341769283426
19505,/m/0gnjyl,Lone Star,1952.0,22,"['Western', 'Black-and-white']",0.3199999999999998,5,5.6,17,-0.6762507841564307,0,0.4666295424250447
11341,/m/03lv4x,Breaker Morant,1980.0,22,"['Anti-war', 'British Empire Film', 'History', 'Period piece', 'Drama', 'War film', 'Anti-war film', 'Courtroom Drama']",0.0,8,7.1,127,-0.5778207500799157,0,0.48950576465716544
2842,/m/07kbj2s,Just Wright,2010.0,22,"['Romantic comedy', 'Sports', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.3911111111111112,15,6.3,356,0.1318561281972113,0,0.5140623297862941
8889,/m/05q848,Twin Town,1997.0,22,"['Black comedy', 'Comedy-drama', 'Comedy']",0.48,10,6.2,65,-0.7720283501240821,1,0.5034225322391779
17849,/m/07ntq,The Parent Trap,1961.0,22,"['Romantic comedy', 'Comedy']",0.2777777777777777,6,7.172,3845,0.2827732718623423,0,0.4739719553670287
13792,/m/08sz31,Tightrope,1984.0,22,"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Action/Adventure', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",0.489795918367347,7,6.076,304,1.252032744645177,1,0.4927796340534143
8394,/m/04ppds,Plein Soleil,1960.0,24,"['Thriller', 'Crime Fiction', 'World cinema', 'Psychological thriller', 'Drama', 'Suspense']",0.48,10,7.6,406,-0.7513657571848174,1,0.469645544787411
14,/m/043q7k0,Post Grad,2009.0,22,"['Romantic comedy', 'Indie', 'Screwball comedy', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.4497323022010707,41,5.0,281,-0.5070131343585836,1,0.5132442132509709
6221,/m/01smnw,The Great Mouse Detective,1986.0,22,"['Detective fiction', 'Adventure', 'Detective', ""Children's/Family"", 'Animation', 'Mystery', 'Musical', ""Children's Fantasy"", 'Family Film']",0.4628099173553719,11,7.045,1515,0.8508079400150882,1,0.49441681856070685
3306,/m/04g9gd,Domino,2005.0,22,"['Crime Fiction', 'Thriller', 'Biography', 'Action/Adventure', 'Drama', 'Comedy', 'Biographical film', 'Action']",0.48,15,5.925,1128,0.1897860603596421,1,0.509971081182114
2512,/m/027hy5b,The In-Laws,2003.0,22,"['Action/Adventure', 'Action', 'Comedy']",0.48,15,5.6,255,0.356183276514601,1,0.5083341769283426
7861,/m/0b74nrc,A Man Called Peter,1955.0,22,"['Biography', 'Drama', 'Docudrama', 'Biopic [feature]']",0.48,10,6.4,15,-0.5877269847728412,1,0.46907556560110086
5879,/m/0bdj28,Free Willy 3: The Rescue,1997.0,22,"['Animal Picture', 'Adventure', ""Children's/Family"", 'Family Drama', 'Coming of age', 'Drama', 'Family Film', 'Family-Oriented Adventure']",0.2777777777777777,12,6.2,312,-0.6321347801168582,0,0.5034225322391779
27581,/m/05zw6v6,King of the Khyber Rifles,1953.0,22,"['Romance Film', 'Drama', 'Adventure', 'War film']",0.5,2,5.7,11,-0.6678199461198984,1,0.4674447110853069
14050,/m/06v0rn,Zabriskie Point,1970.0,22,"['Cult', 'Road movie', 'Romance Film', 'Drama', 'Ensemble Film']",0.4081632653061224,7,7.086,366,-0.7352666504121571,0,0.4813256416826296
5,/m/03wj4r8,Cadillac Records,2008.0,22,"['History', 'Period piece', 'Musical', 'Drama', 'Romance Film', 'Biographical film', 'Musical Drama']",0.3878116343490305,57,7.176,397,-0.403089734834225,0,0.51242602574333
440,/m/09ly70_,Space Battleship Yamato,2010.0,21,"['Japanese Movies', 'Science Fiction', 'Action', 'Drama', 'Adventure']",0.2550000000000001,20,6.3,192,1.3163892938719055,0,0.5158215097098433
642,/m/04sn95,Made,2001.0,22,"['Thriller', 'Crime Fiction', 'Drama', 'Comedy']",0.4653739612188365,19,5.857,172,-0.5463883517076437,1,0.5066970939569605
3539,/m/028bp43,The Seeker: The Dark Is Rising,2007.0,22,"['Thriller', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Fantasy', ""Children's Fantasy"", 'Film adaptation', 'Drama']",0.4081632653061224,14,5.38,379,0.5462519252414926,0,0.5116077716422283
1961,/m/094g2z,Father of the Bride Part II,1995.0,22,"['Screwball comedy', 'Romance Film', 'Family Film', 'Comedy']",0.5,16,6.237,676,2.4513417127543176,1,0.5017851237094733
1057,/m/03lx3k,40 Days and 40 Nights,2002.0,22,"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Drama', 'Comedy']",0.4982698961937716,17,5.467,1046,3.2333936681605286,1,0.5075156555894659
23077,/m/0dyrhk,Facing the Giants,2006.0,22,"['Christian film', 'Sports', 'Drama', 'Indie']",0.0,4,7.5,383,-0.3483613712619771,0,0.5107894553279502
6347,/m/07gm83,Take This Job and Shove It,1981.0,22,"['Romantic comedy', 'Indie', 'Comedy-drama', 'Workplace Comedy', 'Comedy', 'Romance Film']",0.2975206611570247,11,5.2,15,-0.0368126086499305,0,0.49032415858991135
3502,/m/08dk10,Above the Rim,1994.0,22,"['Sports', 'Crime Fiction', 'Melodrama', 'Drama']",0.1326530612244898,14,6.901,177,-0.0948467038163026,0,0.5009664028906611
4526,/m/0fjckn,In the Land of Women,2007.0,22,"['Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama', 'Coming of age']",0.4260355029585799,13,5.9,455,-0.0397225123982396,0,0.5116077716422283
5612,/m/0kv8_w,Body of Evidence,1993.0,22,"['Thriller', 'Romance Film', 'Drama']",0.375,12,4.981,267,-0.2178060082349673,0,0.5001476768895283
23355,/m/03qfnkx,Fighting Tommy Riley,2005.0,22,"['LGBT', 'Sports', 'Drama', 'Indie', 'Boxing']",0.375,4,5.2,12,-0.7769776314392381,0,0.509971081182114
14421,/m/0gfdsb6,Mooz-lum,2010.0,2,"['Drama', 'Indie']",0.4081632653061224,7,5.5,7,-0.7635079344334116,0,0.5491221597547208
623,/m/03m741n,Hamlet 2,2008.0,27,"['Parody', 'Musical', 'Musical comedy', 'Comedy', 'Indie']",0.4875346260387811,19,5.9,164,-0.5697993135384375,1,0.5036247505101674
2536,/m/067rvc,Gorky Park,1983.0,22,"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",0.1244444444444443,15,6.3,256,-0.1090228207412103,0,0.49196109767293844
15030,/m/0f4rvf,Tideland,2005.0,22,"['Thriller', 'Drama', 'Fantasy', 'Indie', 'Childhood Drama']",0.489795918367347,7,6.48,509,-0.7535358127412306,1,0.509971081182114
12895,/m/04j0xzq,The Bridesmaid,2004.0,24,"['Thriller', 'Romance Film', 'Drama', 'World cinema']",0.46875,8,6.3,41,-0.6441013851633417,1,0.5056319295414556
17141,/m/02wwkfm,Blood Brothers,2007.0,26,"['Action/Adventure', 'Chinese Movies', 'World cinema']",0.4444444444444444,6,5.2,24,-0.5989268894082824,1,0.5045667139982283
28148,/m/03byttp,Under the bombs,2007.0,21,"['World cinema', 'Road movie', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.0,2,6.8,24,-0.7568400267845083,0,0.513367425708592
27924,/m/05kpqgh,The Second Greatest Sex,1955.0,22,"['Musical', 'Adventure']",0.5,2,6.5,1,-0.7184049743390925,1,0.46907556560110086
3236,/m/0697_g,Keeping the Faith,2000.0,33,"['Romantic comedy', 'Buddy film', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Religious Film']",0.4977777777777777,15,6.112,569,1.7495198041216375,1,0.486513743267168
234,/m/0320fn,Short Cuts,1993.0,22,"['Ensemble Film', 'Comedy', 'Drama', 'Indie', 'Film adaptation']",0.4958677685950414,22,7.217,527,-0.5198174696265672,1,0.5001476768895283
4467,/m/05zqxpt,Alpha and Omega,2010.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Comedy-drama', 'Comedy', 'Family Film', 'Romance Film', 'Family-Oriented Adventure']",0.4733727810650887,13,5.9,488,1.3516720981296524,1,0.5140623297862941
7721,/m/026pqmj,Of Human Bondage,1934.0,22,"['Pre-Code', 'Romance Film', 'Drama', 'Black-and-white', 'Film adaptation']",0.42,10,6.4,106,-0.752465560006683,0,0.451991131366954
3003,/m/0gywlpk,Diary of a Wimpy Kid: Dog Days,2012.0,22,"['Family Film', 'Comedy']",0.48,15,6.291,888,2.384740747979694,1,0.5156983324322533
681,/m/02vrt_0,The Bank Job,2008.0,22,"['Crime Fiction', 'Thriller', 'Action', 'Drama']",0.3324099722991689,19,6.83,2116,1.9233205185441875,0,0.51242602574333
17658,/m/061vp5,Eye of the Beholder,2000.0,22,"['Crime Fiction', 'Thriller', 'Drama', 'Psychological thriller', 'Mystery']",0.5,6,5.007,138,-0.035941070767904,1,0.505878496417703
562,/m/08nbyvf,You Again,2010.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",0.4653739612188365,19,6.304,1183,0.5717344704404329,1,0.5140623297862941
9665,/m/0404hcg,Chicago Joe and the Showgirl,1990.0,22,"['Thriller', 'Crime Fiction', 'Period piece', 'Drama', 'Crime Thriller']",0.4938271604938271,9,5.4,12,-0.7738210835241703,1,0.49769151169622355
14527,/m/02ndcl,Beaches,1988.0,22,"['Melodrama', 'Buddy film', 'Comedy-drama', 'Musical', 'Drama', 'Comedy']",0.489795918367347,7,6.675,237,1.6271328271430832,1,0.4960541228117615
3573,/m/0cmf3gp,Intruders,2011.0,27,"['Thriller', 'Horror']",0.489795918367347,14,5.46,475,-0.6504435673847034,1,0.5060806958090437
5123,/m/07d39v,Moving Violations,1985.0,22,['Comedy'],0.5,12,5.5,53,-0.3305864246586051,1,0.4935982091450592
2950,/m/03qnn42,The Challenge,1982.0,29,"['Action', 'Drama']",0.231111111111111,15,5.9,34,-0.6256657559372368,0,0.47882906407061165
