,movie_freebase_id,movie_name,movie_release_year,movie_languages_count,movie_genres,ethnicity_diversity,actors_count,rating_average,rating_count,movie_box_office_revenue,treatment,Propensity_score
3891,/m/0fs0m9,The Puppet Masters,1994.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Alien Film', 'Drama', 'Film adaptation']",0.75,4,5.8,165,-0.436363135560689,1,0.4223847277667063
10371,/m/0bt7dj,I Am David,2003.0,22,"['Family Drama', 'Childhood Drama', 'Period piece', 'Drama', 'Escape Film', 'Film adaptation', 'Family Film']",0.5,2,6.9,88,-0.5054418231858899,0,0.5134326339536104
2085,/m/03yndc,Chairman of the Board,1998.0,22,"['Workplace Comedy', 'Comedy', 'Slapstick']",0.6666666666666666,6,3.8,55,-0.5063607842285849,0,0.4625706134830883
1993,/m/03y_zj,Dragonheart,1996.0,22,"['Science Fiction', 'Fantasy Adventure', 'Adventure', 'Costume drama', 'Action/Adventure', 'Drama', 'Fantasy', 'Sword and sorcery films']",0.6666666666666666,6,6.522,1850,0.4452032463631238,0,0.4423833751534563
5442,/m/065y_mc,Cold Souls,2009.0,28,"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Fantasy', 'Fantasy Comedy']",0.75,4,6.1,139,-0.4993973824145261,1,0.6309376868179534
5799,/m/02y_b3l,Wedding Daze,2006.0,22,"['Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",0.4444444444444444,3,5.6,307,-0.412836879581576,0,0.5438839046505836
5347,/m/0p_qr,Coming Home,1978.0,22,"['Drama', 'War film', 'Romantic drama', 'Romance Film', 'Political drama', 'New Hollywood']",0.625,4,7.0,171,-0.2378677570454987,0,0.2758852924198144
6646,/m/091ckd,Zero Effect,1998.0,22,"['Thriller', 'Indie', 'Comedy Thriller', 'Mystery', 'Comedy', 'Black comedy', 'Crime Thriller']",0.6666666666666667,3,6.266,158,-0.4905994815815026,0,0.4625706134830883
1420,/m/02vrd4z,The Borrowers,1997.0,22,"['Family Film', 'Fantasy', 'Indie', 'Comedy']",0.6938775510204082,7,5.959,453,-0.3208342551073667,1,0.452457442861577
52,/m/03mh94,Robots,2005.0,22,"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']",0.8979591836734694,14,6.434,4263,1.647831943337024,1,0.5337585914885983
5234,/m/07hnbc,Rumor Has It...,2005.0,27,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Drama', 'Comedy']",0.625,4,5.617,1071,0.2274680021047113,0,0.5826302570334057
1485,/m/02w9k1c,The Duchess,2008.0,22,"['Costume drama', 'Period piece', 'History', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film', 'Biographical film']",0.4489795918367346,7,6.997,1595,-0.1497906042745271,0,0.5640179710989781
6715,/m/0c3lr0,Trial and Error,1997.0,22,"['Romantic comedy', 'Romance Film', 'Slapstick', 'Comedy', 'Indie']",0.6666666666666667,3,5.3,70,-0.3871542488519536,0,0.452457442861577
2791,/m/02rz1h5,Most Wanted,1997.0,22,"['Thriller', 'Action/Adventure', 'Action']",0.72,5,5.3,103,-0.4099776103869672,1,0.452457442861577
4496,/m/02ydbz,Hard Eight,1996.0,22,"['Crime Fiction', 'Thriller', 'Drama', 'Indie', 'Crime Drama']",0.75,4,6.9,776,-0.5060190894385359,1,0.4423833751534563
8956,/m/0b6mjb4,Miral,2010.0,22,"['Biography', 'Indie', 'World cinema', 'Period piece', 'Drama', 'Film adaptation', 'Biographical film', 'Political drama']",0.5,2,5.8,53,-0.5004124704385188,0,0.583943154023043
950,/m/02wz313,Mad City,1997.0,22,"['Thriller', 'Crime Thriller', 'Drama', 'Political drama', 'Action/Adventure']",0.84375,8,6.205,310,-0.4205376876253816,1,0.452457442861577
11623,/m/07jwy4,The Box,2009.0,22,"['Thriller', 'Mystery', 'Science Fiction', 'Drama', 'Crime Thriller']",0.5,2,5.6,1645,-0.2356328336692943,0,0.5740106036683211
324,/m/06fhhh,The First Wives Club,1996.0,22,"['Romantic comedy', 'Buddy film', 'Screwball comedy', 'Comedy of manners', 'Comedy', 'Romance Film', 'Feminist Film']",0.7799999999999999,10,6.736,705,0.992750213063626,1,0.4423833751534563
6440,/m/08d216,Lovesick,1983.0,22,"['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']",0.4444444444444444,3,4.8,8,-0.4239890315556489,0,0.31838079397258834
2401,/m/09rcwd,Running Scared,2006.0,28,"['Thriller', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",0.8333333333333334,6,6.997,955,-0.430302596455196,1,0.6020458077054927
4927,/m/026kz9h,The Hunting Party,2007.0,27,"['Thriller', 'Adventure', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Action']",0.75,4,6.509,293,-0.4998401238103242,1,0.6023046028983206
275,/m/04f_y7,Wilde,1997.0,22,"['LGBT', 'Biography', 'Japanese Movies', 'History', 'Gay Themed', 'Biopic [feature]', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Film adaptation', 'Biographical film', 'Romance Film']",0.7272727272727273,11,6.6,253,-0.4900099204018663,1,0.452457442861577
1821,/m/034m7p,Blue Streak,1999.0,22,"['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy']",0.6666666666666666,6,6.474,1366,0.4658005563824985,0,0.4727146758538359
7208,/m/0g4pmz_,One Day,2011.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Comedy film']",0.6666666666666667,3,7.422,3960,-0.0389931953751118,0,0.5938079959172178
5068,/m/07gb81,28 Days,2000.0,22,"['Romantic comedy', 'Drama', 'Comedy-drama', 'Comedy', 'Addiction Drama']",0.75,4,6.127,915,0.0064187995965099,1,0.48288131717534183
4933,/m/0pj5t,Falling Down,1993.0,33,"['Thriller', 'Crime Fiction', 'Crime Drama', 'Psychological thriller', 'Drama', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",0.625,4,7.378,3373,-0.169657056539055,0,0.5206404062978593
2643,/m/01sy99,The Dirty Dozen,1967.0,32,"['Ensemble Film', 'Action', 'War film']",0.7999999999999999,5,7.591,1098,-0.133306348344826,1,0.2657066170277479
1838,/m/02rfs1,Babe: Pig in the City,1998.0,22,"['Adventure', 'World cinema', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Drama', 'Family Film', ""Children's Fantasy""]",0.8333333333333334,6,5.551,1134,0.0637420569974724,1,0.4625706134830883
5912,/m/042222,Paper Moon,1973.0,22,"['Crime Fiction', 'Road movie', 'Comedy-drama', 'Black-and-white', 'Period piece', 'Drama', 'Comedy', 'Black comedy', 'New Hollywood']",0.6666666666666667,3,7.864,645,-0.2520905318952341,0,0.23708891240430055
1162,/m/0309c5,Liar Liar,1997.0,22,"['Slapstick', 'Fantasy Comedy', 'Fantasy', 'Comedy', 'Domestic Comedy']",0.8163265306122449,7,6.675,5237,1.9950357619197665,1,0.452457442861577
549,/m/01cycq,Starship Troopers,1997.0,22,"['Thriller', 'Action Thrillers', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Political satire', 'Satire', 'War film', 'Action']",0.8641975308641976,9,7.043,4481,0.4943747025846466,1,0.452457442861577
780,/m/02q5d_y,August,2008.0,22,"['Drama', 'Indie']",0.875,8,5.3,52,-0.5077547908229294,1,0.5640179710989781
1499,/m/088jb3,Jumpin' Jack Flash,1986.0,22,"['Thriller', 'Action Comedy', 'Comedy Thriller', 'Action/Adventure', 'Comedy', 'Action', 'Spy']",0.8163265306122449,7,6.106,327,-0.2610999931162213,1,0.34547758958752167
2460,/m/0bs3vgr,Butter,2011.0,22,['Comedy film'],0.8333333333333334,6,5.851,369,-0.5069909509135672,1,0.5938079959172178
157,/m/01633c,In & Out,1997.0,22,"['LGBT', 'Romantic comedy', 'Romance Film', 'Comedy']",0.875,12,6.4,640,0.0201274695569346,1,0.452457442861577
11930,/m/08r52w,Chapter 27,2007.0,22,"['Crime Fiction', 'Biographical film', 'Drama', 'Indie', 'Docudrama']",0.5,2,5.5,237,-0.5063090661597721,0,0.5539730753625997
2580,/m/0c9k8,Reds,1981.0,39,"['Biographical film', 'Biography', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Political drama', 'New Hollywood']",0.7222222222222222,6,6.9,301,-0.0944454493168524,1,0.45800836173997855
5411,/m/093tgd,Bulletproof,1988.0,22,"['Crime Fiction', 'Action/Adventure', 'Action', 'Thriller']",0.75,4,5.2,30,-0.5011789396597727,1,0.3641304154371899
2590,/m/05mqx7d,The Debt,2010.0,32,"['Thriller', 'Drama']",0.7777777777777778,6,6.565,829,-0.1305251647524342,1,0.6760465397808554
133,/m/02sfnv,Cannonball Run II,1984.0,22,"['Adventure', 'Road movie', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action', 'Auto racing']",0.8520710059171597,13,5.4,289,-0.2757020007308114,1,0.32728846002640766
4517,/m/01wgmz,Arachnophobia,1990.0,22,"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Comedy', 'Parody', 'Horror Comedy']",0.625,4,6.372,1263,-0.0679193303714132,0,0.38320071524625177
3027,/m/06mpjq,FernGully: The Last Rainforest,1992.0,22,"['Thriller', 'Social problem film', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film']",0.7999999999999999,5,6.33,521,-0.2373965562423699,1,0.4026373502174256
6653,/m/03dbg_,Before Sunrise,1995.0,32,"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama']",0.6666666666666667,3,7.967,3800,-0.4620910102987117,0,0.5310692162117587
771,/m/0fh694,Michael Clayton,2007.0,22,"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Crime Thriller', 'Courtroom Drama']",0.75,8,6.769,1584,0.2610229249304459,1,0.5539730753625997
8201,/m/07s7_c0,Beastmaster 2: Through the Portal of Time,1991.0,22,"['Sword and sorcery', 'Science Fiction', 'Action', 'Fantasy', 'Adventure']",0.6666666666666667,3,4.728,57,-0.5006721935364479,0,0.39287661718894745
1040,/m/04m91p,Sneakers,1992.0,22,"['Thriller', 'Heist', 'Action/Adventure', 'Crime Fiction', 'Comedy', 'Crime Thriller', 'Action', 'Suspense']",0.84375,8,6.903,820,0.3622337055755447,1,0.4026373502174256
1948,/m/05n1pq,The Family Stone,2005.0,22,"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Holiday Film', 'Christmas movie', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",0.6666666666666666,6,6.312,868,0.2551691175395052,0,0.5337585914885983
1433,/m/03_w9b,City Hall,1996.0,22,"['Drama', 'Political drama', 'Courtroom Drama']",0.7755102040816326,7,5.901,252,-0.3396808402841491,1,0.4423833751534563
12509,/m/02wjqm,New Rose Hotel,1999.0,22,"['Thriller', 'Science Fiction', 'Future noir', 'Indie', 'Erotic thriller', 'Fantasy', 'Film adaptation', 'Drama']",0.5,2,5.203,106,-0.5076813271872137,0,0.4727146758538359
1299,/m/08h5ny,The Italian Job,2003.0,32,"['Crime Fiction', 'Thriller', 'Remake', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",0.8571428571428572,7,6.766,5195,0.9479375689108848,1,0.6107399876907579
11499,/m/04ggffp,Sex Drive,2008.0,22,"['Romantic comedy', 'Sex comedy', 'Adventure', 'Coming of age', 'Comedy', 'Teen']",0.5,2,6.351,1244,-0.3527800059822873,0,0.5640179710989781
3316,/m/0315w4,The Cell,2000.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Psychological thriller', 'Fantasy', 'Crime Thriller']",0.7999999999999999,5,6.268,1426,0.3533300286826776,1,0.48288131717534183
1534,/m/084zn8,Night Falls on Manhattan,1996.0,22,"['Crime Fiction', 'Drama', 'Political drama', 'Courtroom Drama']",0.8163265306122449,7,6.3,107,-0.4260887438080651,1,0.4423833751534563
3722,/m/08yc0j,The Myth of Fingerprints,1997.0,22,"['Drama', 'Ensemble Film', 'Family Drama', 'Comedy-drama', 'Comedy']",0.72,5,4.7,26,-0.5040656595319928,1,0.452457442861577
1355,/m/014nq4,Star Trek: Insurrection,1998.0,22,"['Thriller', 'Science Fiction', 'Adventure', 'Drama', 'Romance Film', 'Action']",0.8163265306122449,7,6.431,1108,0.4230466055630081,1,0.4625706134830883
43,/m/0209hj,Gandhi,1982.0,28,"['British Empire Film', 'History', 'Historical fiction', 'Epic', 'Drama', 'Biopic [feature]', 'Biographical film', 'Historical Epic']",0.8444444444444444,15,7.5,2137,-0.0715597780509718,1,0.3626309587114933
233,/m/0x25q,The Matrix Reloaded,2003.0,29,"['Action/Adventure', 'Thriller', 'Science Fiction', 'Action', 'Adventure']",0.6611570247933884,11,7.041,10273,5.6282639628762885,0,0.5821047689587152
7154,/m/047gs5d,The Fall,2006.0,22,"['Drama', 'Period piece', 'Fantasy', 'Adventure']",0.0,3,0.0,0,-0.4814027769734118,0,0.5438839046505836
9007,/m/0gwrh1q,Act of Valor,2012.0,22,"['Thriller', 'Action', 'Adventure']",0.5,2,6.5,1041,0.1570731454390913,0,0.6035977182668407
1022,/m/039rsv,Bring It On,2000.0,22,"['Sports', 'Comedy of manners', 'Comedy', 'Teen']",0.6875,8,6.233,1578,0.2400057435677648,1,0.48288131717534183
2431,/m/0ddg_bs,Colombiana,2011.0,27,"['Action/Adventure', 'Thriller', 'Action', 'Drama']",0.8333333333333334,6,6.612,2410,-0.0037767376041927,1,0.6406232436005649
1175,/m/085480,"Mystery, Alaska",1999.0,22,"['Sports', 'Ensemble Film', 'Drama', 'Comedy-drama', 'Comedy']",0.8571428571428572,7,6.249,227,-0.434340872253208,1,0.4727146758538359
3419,/m/09b4h7,Made in America,1993.0,22,"['Romantic comedy', 'Romance Film', 'Comedy']",0.7999999999999999,5,5.49,335,0.3598359384958604,1,0.41247582971525476
12461,/m/05r1q4,Village of the Damned,1995.0,22,"['Thriller', 'Science Fiction', 'Horror']",0.5,2,6.1,753,-0.4299922218961083,0,0.43235649354178685
2308,/m/065f9t,Runaway Bride,1999.0,22,"['Romantic comedy', 'Road movie', 'Romance Film', 'Comedy']",0.7777777777777778,6,6.076,1844,2.050820946278584,1,0.4727146758538359
6601,/m/0844ht,Barnyard,2006.0,22,"['Computer Animation', 'Family Film', ""Children's/Family"", 'Comedy', 'Animation']",0.4444444444444444,3,5.8,998,0.3851145812411197,0,0.5438839046505836
903,/m/0cstrr,Reno 911!: Miami,2007.0,22,"['Parody', 'Crime Fiction', 'Gross-out film', 'Comedy', 'Gross out', 'Slapstick']",0.8125,8,5.74,225,-0.3257813881143263,1,0.5539730753625997
994,/m/02qzrt_,Even Money,2007.0,22,"['Crime Fiction', 'Drama', 'Indie']",0.78125,8,5.6,60,-0.5069334367830058,1,0.5539730753625997
2350,/m/0c492j,Mother,1996.0,22,"['Screwball comedy', 'Comedy-drama', 'Comedy']",0.6666666666666666,6,6.492,66,-0.3495614801785795,0,0.4423833751534563
5689,/m/03pr8r,Love and Death,1975.0,22,"['Parody', 'Comedy of Errors', 'Comedy', 'War film']",0.6666666666666667,3,7.556,797,-0.3414706079278498,0,0.2521440898040817
9838,/m/0djbbmj,Steele Justice,1987.0,22,"['Action/Adventure', 'Thriller', 'Action', 'Crime Fiction', 'Drama']",0.5,2,4.9,19,-0.4968811474707412,0,0.3547488095112942
2166,/m/040044,My Boyfriend's Back,1993.0,22,"['Romantic comedy', 'Horror', 'Comedy', 'Zombie Film', 'Romance Film', 'Teen']",0.7777777777777778,6,5.6,75,-0.4802764310223298,1,0.41247582971525476
22,/m/02q_76b,First Sunday,2008.0,22,"['Crime Fiction', 'Heist', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Religious Film']",0.0,17,5.6,217,-0.1886307251239353,0,0.5640179710989781
647,/m/08mg_b,Wyatt Earp,1994.0,27,"['Crime Fiction', 'Biography', 'Period piece', 'Epic', 'Action/Adventure', 'Western', 'Drama', 'Biographical film']",0.8641975308641976,9,6.765,765,-0.3007224086678917,1,0.4713685327947925
11955,/m/06zn2v2,Don't Be Afraid of the Dark,2010.0,27,"['Thriller', 'Horror']",0.5,2,5.766,983,-0.2019895312372387,0,0.6311892031549722
1174,/m/0b1zvk,Far Cry,2008.0,22,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Action/Adventure', 'Action']",0.8163265306122449,7,3.679,271,-0.5016310738175486,1,0.5640179710989781
6584,/m/056g0th,Gentlemen Broncos,2010.0,22,"['Parody', 'Absurdism', 'Comedy', 'Indie']",0.6666666666666667,3,5.7,149,-0.5068820246404194,0,0.583943154023043
9653,/m/0kv191,Battle Hymn,1956.0,22,"['Period piece', 'Biography', 'Drama', 'Biopic [feature]', 'War film']",0.5,2,6.4,18,-0.4756129908465507,0,0.13453671915408896
313,/m/07kb7vh,Zookeeper,2011.0,22,"['Romance Film', 'Family Film', 'Comedy']",0.859504132231405,11,5.429,1539,0.8965302880710313,1,0.5938079959172178
1169,/m/0drnwh,Memoirs of a Geisha,2005.0,29,"['Melodrama', 'Japanese Movies', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.7755102040816326,7,7.7,2832,0.8336103832113767,1,0.6017869554475521
498,/m/04zwwhf,Couples Retreat,2009.0,22,"['Romantic comedy', 'Romance Film', 'Sex comedy', 'Comedy']",0.8888888888888888,9,5.551,1843,0.9130013643681684,1,0.5740106036683211
2087,/m/0dc7hc,The Pink Panther 2,2009.0,22,"['Crime Fiction', 'Detective fiction', 'Crime Comedy', 'Detective', 'Action/Adventure', 'Mystery', 'Comedy', 'Family Film', 'Action', 'Slapstick']",0.6666666666666666,6,5.7,1050,0.1200883348603188,0,0.5740106036683211
7866,/m/05ytm8,Rookie of the Year,1993.0,22,"['Sports', 'Fantasy', 'Family Film', 'Coming of age', 'Comedy']",0.6666666666666667,3,6.1,316,-0.040695385435301,0,0.41247582971525476
1754,/m/05ppy,Original Sin,2001.0,35,"['Thriller', 'Mystery', 'Romance Film', 'Drama']",0.6111111111111112,6,6.085,751,-0.2068748258050855,0,0.6196189620550728
1937,/m/06v_2g,The Astronaut's Wife,1999.0,22,"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Sci-Fi Horror', 'Psychological thriller']",0.7777777777777778,6,5.563,847,-0.3458127263466022,1,0.4727146758538359
5027,/m/026n4h6,I Know Who Killed Me,2007.0,22,"['Thriller', 'Horror', 'Erotica', 'Psychological thriller', 'Mystery', 'Drama']",0.625,4,4.5,346,-0.4279070370053076,0,0.5539730753625997
3894,/m/07nnp_,Color of Night,1994.0,22,"['Thriller', 'Indie', 'Erotic thriller', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Erotica']",0.75,4,5.8,520,-0.3445569239920987,1,0.4223847277667063
3501,/m/043m98y,An Awfully Big Adventure,1995.0,22,"['Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.6399999999999999,5,6.2,46,-0.5008184593457681,0,0.43235649354178685
7712,/m/02q5g1z,Revolutionary Road,2008.0,22,"['Tragedy', 'Period piece', 'Marriage Drama', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.6666666666666667,3,6.971,3589,0.1141302645041138,0,0.5640179710989781
9257,/m/0cykc0,The Beat That My Heart Skipped,2005.0,42,"['Thriller', 'Crime Fiction', 'World cinema', 'Crime Drama', 'Drama', 'Music', 'Romance Film', 'Action']",0.0,2,6.9,394,-0.4170041652960846,0,0.7167913216289784
7725,/m/04v7kf,Flipper,1996.0,22,"['Family Film', 'Adventure']",0.6666666666666667,3,5.508,296,-0.3418321135081266,0,0.4423833751534563
6572,/m/08vk9k,Once Bitten,1985.0,22,"['Romantic comedy', 'Parody', 'Horror', 'Comedy', 'Romance Film', 'Teen']",0.6666666666666667,3,5.794,264,-0.4251765048740744,0,0.3363223761900983
1820,/m/05229c_,MegaMind,2010.0,22,"['Science Fiction', 'Superhero movie', 'Animation', 'Action/Adventure', 'Comedy', 'Family Film', 'Action']",0.6666666666666666,6,7.0,6399,2.153581201918968,0,0.583943154023043
1442,/m/02vyyl8,Yes Man,2008.0,30,"['Romance Film', 'Comedy']",0.8163265306122449,7,6.667,6415,1.360696598745344,1,0.6398767724585538
2458,/m/02drvf,Jurassic Park III,2001.0,22,"['Thriller', 'Natural horror films', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Monster', 'Action']",0.7777777777777778,6,6.1,6676,2.541322386982028,1,0.4930621500693669
10784,/m/0kvfby,Wrestling Ernest Hemingway,1993.0,22,"['Drama', 'Romance Film', 'Buddy film']",0.5,2,6.3,34,-0.5055547347682572,0,0.41247582971525476
4976,/m/05smr2,Miss Congeniality 2: Armed and Fabulous,2005.0,22,"['Action/Adventure', 'Romantic comedy', 'Action', 'Comedy']",0.625,4,5.75,1737,0.3304907837887209,0,0.5337585914885983
6041,/m/0dy5cg,The MatchMaker,1997.0,22,"['Romantic comedy', 'Romance Film', 'Indie', 'Comedy']",0.6666666666666667,3,6.3,43,-0.4798126137900163,0,0.452457442861577
1335,/m/09w2sh,Undisputed,2002.0,22,"['Thriller', 'Crime Fiction', 'Boxing', 'Sports', 'Action/Adventure', 'Drama', 'Action', 'Prison']",0.6122448979591837,7,6.508,664,-0.3820115711083957,0,0.503248740154595
1414,/m/053xf9,Serving Sara,2002.0,22,"['Romantic comedy', 'Road movie', 'Screwball comedy', 'Comedy', 'Romance Film', 'Slapstick']",0.8163265306122449,7,5.3,287,-0.3412853323905266,1,0.503248740154595
1139,/m/031_m3,Rat Race,2001.0,22,"['Parody', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Slapstick']",0.8163265306122449,7,6.252,1648,0.1990662411969959,1,0.4930621500693669
928,/m/01vg3r,Bad Santa,2003.0,22,"['Crime Fiction', 'Crime Comedy', 'Holiday Film', 'Cult', 'Christmas movie', 'Comedy', 'Black comedy']",0.84375,8,6.526,1956,0.1210063119781234,1,0.5134326339536104
395,/m/03cwwl,Resident Evil: Apocalypse,2004.0,22,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Doomsday film', 'Sci-Fi Horror', 'Zombie Film', 'Action']",0.9,10,6.34,4004,0.5620129903166847,1,0.5236053869343666
4216,/m/0bhc_c,American Outlaws,2001.0,22,"['Costume drama', 'Action/Adventure', 'Revisionist Western', 'Western', 'Comedy', 'Action']",0.75,4,6.043,221,-0.3975373932439211,1,0.4930621500693669
3466,/m/04n3c8_,Wait Until Dark,1967.0,22,"['Thriller', 'Horror', 'Psychological thriller', 'New Hollywood', 'Suspense']",0.5599999999999999,5,7.377,477,-0.3627448913448445,0,0.19573041913824618
1161,/m/0fjckn,In the Land of Women,2007.0,22,"['Romantic drama', 'Romance Film', 'Comedy-drama', 'Drama', 'Coming of age']",0.8163265306122449,7,5.9,455,-0.3631644319570952,1,0.5539730753625997
2171,/m/0ck_0f,The Story of Us,1999.0,29,"['Romantic comedy', 'Comedy-drama', 'Marriage Drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",0.6666666666666666,6,6.0,292,-0.0208575331388024,0,0.5420073413442625
4117,/m/0bqrg5,The Ice Pirates,1984.0,22,"['Parody', 'Science Fiction', 'Western', 'Adventure', 'Comedy']",0.75,4,5.638,160,-0.3899883659497873,1,0.32728846002640766
11959,/m/06l87q,One More Saturday Night,1986.0,22,"['Coming of age', 'Comedy', 'Teen']",0.5,2,3.0,1,-0.5075923770698216,0,0.34547758958752167
2997,/m/0fy66,The Manchurian Candidate,1962.0,22,"['Thriller', 'Political thriller', 'Cold War', 'Film adaptation', 'Psychological thriller', 'Black-and-white', 'Mystery', 'Drama', 'War film', 'Political drama', 'Film noir', 'Spy']",0.7999999999999999,5,7.6,631,-0.4440536165272847,1,0.16562761324031175
116,/m/03wj4r8,Cadillac Records,2008.0,22,"['History', 'Period piece', 'Musical', 'Drama', 'Romance Film', 'Biographical film', 'Musical Drama']",0.6745562130177516,13,7.176,397,-0.4344366023572391,1,0.5640179710989781
11024,/m/05nysd,The Evening Star,1996.0,22,"['Romantic drama', 'Romance Film', 'Family Drama', 'Drama']",0.5,2,6.0,60,-0.4022914454606465,0,0.4423833751534563
89,/m/0830vk,The Holiday,2006.0,22,"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy']",0.8757396449704142,13,7.082,4674,1.188255055228257,1,0.5438839046505836
9701,/m/0851xq,Punisher: War Zone,2008.0,22,"['Crime Fiction', 'Thriller', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Drama', 'Action Thrillers', 'Action']",0.5,2,5.8,1060,-0.4243493795772313,0,0.5640179710989781
2633,/m/048pk1,The Door in the Floor,2004.0,22,"['Indie', 'Period piece', 'Marriage Drama', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",0.6399999999999999,5,6.1,188,-0.4523372388371932,0,0.5236053869343666
8413,/m/07d39v,Moving Violations,1985.0,22,['Comedy'],0.5,2,5.5,53,-0.420215539040716,0,0.3363223761900983
12380,/m/02vwstc,Les Témoins,2007.0,24,"['LGBT', 'World cinema', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",0.5,2,6.5,54,-0.4828501552918469,0,0.5734822077151734
6617,/m/03bzfwy,King of California,2007.0,27,"['Drama', 'Indie', 'Comedy']",0.6666666666666667,3,6.415,318,-0.4993619693867523,0,0.6023046028983206
7170,/m/09stxp,Perhaps Love,2005.0,37,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Chinese Movies']",0.4444444444444444,3,6.7,46,-0.4863252539801797,0,0.6748624548994895
1268,/m/08l89m,Stay Alive,2006.0,22,"['Thriller', 'Horror', 'Slasher', 'Teen']",0.7755102040816326,7,5.8,686,-0.2837468517551603,1,0.5438839046505836
9161,/m/0294mx,Monster,2003.0,22,"['LGBT', 'Crime Fiction', 'Biography', 'Indie', 'Period piece', 'Drama', 'Biographical film']",0.5,2,7.2,2141,-0.00863244827912,0,0.5134326339536104
4024,/m/09m6px,Heaven's Prisoners,1996.0,22,"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Slasher']",0.75,4,5.2,69,-0.4664409505069281,1,0.4423833751534563
5815,/m/03qfq78,Serious Moonlight,2009.0,22,"['Romantic comedy', 'Indie', 'Comedy', 'Black comedy', 'Romance Film', 'Domestic Comedy']",0.4444444444444444,3,5.1,144,-0.5067124919013408,0,0.5740106036683211
5412,/m/07dzb3,Must Love Dogs,2005.0,26,"['Romantic comedy', 'Romance Film', 'Comedy']",0.375,4,5.9,435,-0.0249479982973813,0,0.5729536439542979
12023,/m/06597h,Threesome,1994.0,22,"['LGBT', 'Romantic comedy', 'Erotica', 'Drama', 'Comedy', 'Romance Film']",0.5,2,6.33,206,-0.3853621330177584,0,0.4223847277667063
5040,/m/06w5c6,Blast From the Past,1999.0,22,"['Romantic comedy', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film', 'Time travel']",0.625,4,6.731,979,-0.1749534911503414,0,0.4727146758538359
9844,/m/030001,Jimmy Neutron: Boy Genius,2001.0,22,"['Adventure', ""Children's/Family"", 'Computer Animation', 'Fantasy', ""Children's Fantasy"", 'Family Film']",0.5,2,6.0,842,0.3437114848814999,0,0.4930621500693669
8064,/m/02q93xw,Dance with Me,1998.0,22,"['Romantic drama', 'Romance Film', 'Drama', 'Comedy']",0.6666666666666667,3,6.9,184,-0.3771040183405099,0,0.4625706134830883
9311,/m/05_cq9,The Legend of Zorro,2005.0,22,"['Swashbuckler films', 'Adventure', 'Superhero movie', 'Costume drama', 'Costume Adventure', 'Action/Adventure', 'Action']",0.5,2,6.114,2691,0.6695438264582959,0,0.5337585914885983
